,created_at,text,Subjectivity,Polarity,Sentiment
45,Fri Jun 13 20:49:54 +0000 2014,"Jayapura, MAJALAH SELANGKAH -- Kepala Dinas Kesehatan Kota Jayapura, dr. Dolarina de Breving mengatakan,... ",0.0,0.0,Neutral
46,Fri Jun 13 11:41:28 +0000 2014,"Puskesmas di Kota Jayapura Buka Kelas Ibu Hamil: Jayapura, MAJALAH SELANGKAH -- Kepala Dinas Kesehatan Kota Ja... ",0.5,0.3333333333333333,Positive
47,Wed Apr 01 10:16:47 +0000 2015,Kota Jayapura Terima Dua Tim Medis Nusantara Sehat dari Kementrian Kesehatan RI ,0.0,0.0,Neutral
48,Sun Dec 02 08:06:14 +0000 2018," Hi Yulian, kamu bisa aktivasi di bank cabang BTPN Jayapura dengan alamat Jl. Raya Abepura Ã¢Â€Â“ KotarajaÃ¢Â€Â¦ ",0.0,0.0,Neutral
49,Fri Jan 31 14:37:04 +0000 2014,PPNI Kota Jayapura Permudah Sertifikasi Perawat  Papua,0.0,0.0,Neutral
50,Fri Jan 27 12:36:41 +0000 2017,"Info Lengkap Apotek di Kota Jayapura Provinsi Papua Republik Indonesia, Valid dan Reliable ",0.4,0.1,Positive
51,Sat Apr 21 21:23:33 +0000 2018,"Kaki sakit tp paksa jua @ Kupang Dok II, Kota Jayapura ",0.2,-0.30000000000000004,Negative
52,Mon May 25 13:45:31 +0000 2015,"Stok Reagen Habis di Puskesmas Waena, Kota JayapuraÃ‚Â Habis  ",0.0,0.0,Neutral
53,Thu Jun 13 00:15:27 +0000 2013,Pemerintah Kota Jayapura menerjunkan tenaga medis dari Puskesmas setempat ke sejumlah titik yang terkena banjir... ,0.0,0.0,Neutral
54,Mon Jan 21 10:33:03 +0000 2013,"Kota Jayapura, Satu-satunya Kota di Indonesia yang Belum Punya RSUD  papua",1.0,0.0,Neutral
55,Sun Apr 06 11:41:37 +0000 2014,"Anggota Intelijen Kodim 1701/Jayapura, Serma Tugino masih dirawat di Rumah Sakit TNI Marthen Indey, Aryoko, Kota Jayapura, Papua.Pang...",0.0,0.0,Neutral
56,Fri Dec 22 06:26:58 +0000 2017,"klik  Selain Bandung, Kota Jayapura Akan Jadi Smart City - infonawacita (Siaran Pers) (Blog)",0.6428571428571429,0.21428571428571427,Positive
57,Wed Apr 10 04:25:10 +0000 2013, Buat yg butuh Rantangan buat dirmh or kantor sekitar kota jayapura n Abe bisa hub: 085292518828 Murah+sehat+halal,0.6,0.45,Positive
58,Wed Feb 03 23:37:04 +0000 2016,Walikota Tindaklanjuti Penanggulangan DBD di Kota Jayapura ,0.0,0.0,Neutral
59,Mon Apr 29 08:25:49 +0000 2013,"Dana Jamkespa di RSUD Abepura Meningkat Rp3 Miliar: RSUD Abepura, Kota Jayapura, Papua, mengklaim, setiap tahu... ",0.0,0.0,Neutral
60,Mon Dec 09 04:16:21 +0000 2019,Gays...pelayanan MCS di Puskesmas Koya Barat Kota Jayapura ini...salah satu kegiatan Jemput Bola...dari BPJS KesehaÃ¢Â€Â¦ ,0.1,-0.1,Negative
61,Tue Feb 07 10:14:45 +0000 2017,Daftar Rumah Sakit di Kota Jayapura Provinsi Papua ,0.0,0.0,Neutral
62,Fri Sep 30 19:00:13 +0000 2016,Dinkes Kota Jayapura Inginkan Pemprov Papua Terapkan Program Gerbangmas Hasrat  via ,0.1,0.2,Positive
63,Sun Aug 05 08:55:23 +0000 2018,Tujuh Kampung di Kota Jayapura Sudah Terdaftar BPJSÃ‚Â Ketenagakerjaan  ,0.0,0.0,Neutral
64,Tue May 05 02:41:36 +0000 2015,Letkol CHK Abdul Rahman Diduga Bunuh Diri akibat Malaria: KOTA JAYAPURA - Seorang perwira TNI Mak...  PapuaUpdate,0.2375,-0.1125,Negative
65,Fri Dec 14 13:34:07 +0000 2018,Hal ini membuat pelayanan kesehatan di distrik-distrik di Papua sangat rendah. Para tenaga kesehatan terlalu terpusÃ¢Â€Â¦ ,0.39,0.0,Neutral
66,Sat Feb 03 15:48:51 +0000 2018,"Kepala Dinas Kesehatan Kota Jayapura, Arif Dwi Darmanto mengatakan, hingga saat ini pembangunan gedung rumah sakitÃ¢Â€Â¦ ",0.4,0.0,Neutral
67,Thu Mar 01 11:26:31 +0000 2018,"Bukti nyata Pemerintah Kota jayapura jamin kesehatan warganya, dengan melakukan penandatanganan perjanjian kesehataÃ¢Â€Â¦ ",0.30000000000000004,0.2,Positive
68,Tue Nov 26 09:11:25 +0000 2019,Masih dalam rangka HariToiletSedunia2019 nih. Ternyata SanitasiAman sudah mulai dijalankan di Kota Jayapura loh.Ã¢Â€Â¦ ,0.0,0.0,Neutral
69,Wed Sep 21 09:43:10 +0000 2016,"Bantu Pasien Keracunan, Dinkes Kota Jayapura Kerahkan 13 dokter |  ",0.0,0.0,Neutral
70,Sun Aug 09 13:40:33 +0000 2020,Rumah Sehat Sahid Jayapura merupakan hotel yang disulap menjadi rumah sehat bagi pasien positif COVID-19 di Kota JaÃ¢Â€Â¦ ,0.5227272727272727,0.36363636363636365,Positive
71,Wed Jan 03 09:33:28 +0000 2018,Dinkes Papua wajibkan puskesmas di Kota Jayapura buka pelayanan 24 jam ,0.3,-0.05,Negative
72,Tue Oct 06 13:51:39 +0000 2020, benar bapak.. Almarhumah ibu kami  awalnya masuk RSUD dok 2 kota jayapura papua. dengan riwayat gula namÃ¢Â€Â¦ ,0.4166666666666667,0.016666666666666663,Positive
73,Sat Aug 12 13:58:08 +0000 2017,Ribuan Warga Ikut Jalan Sehat BUMN Hadir untuk Negeri di Kota Jayapura  BISNIS kabarpapua,0.25,0.25,Positive
74,Wed Nov 12 17:10:27 +0000 2014,Puskesmas Wujudkan Kota Jayapura Sehat dan LayakÃ‚Â Anak ,0.3,0.25,Positive
75,Sun Feb 04 20:52:22 +0000 2018,Jualan Fiforlif Boyke Online Bagi Perawat Di Kota Jayapura  ,0.0,0.0,Neutral
76,Sat Feb 03 03:33:56 +0000 2018,"Selamatkan warga dari serangan nyamuk DBD dan Malaria, Rescue Perindo  mengasapi lebih dari 200 rumah di kota JayapÃ¢Â€Â¦ ",0.5,0.5,Positive
77,Thu Mar 29 13:35:57 +0000 2018,"Cegah Malaria, Dinkes Kota Jayapura LakukanÃ‚Â Fogging  ",0.0,0.0,Neutral
78,Tue Nov 03 05:15:00 +0000 2020,"Usai menyerahkan dokumen pelaksanaan perubahan anggaran Tahun 2020, Walikota Jayapura menyampaikan mulai  3 NovembeÃ¢Â€Â¦ ",0.1,0.0,Neutral
79,Thu Nov 06 11:39:10 +0000 2014,Puskesmas di Kota Jayapura Masih Bingung ImplementasiÃ‚Â KPS ,0.7,-0.4,Negative
80,Tue Jan 23 07:43:46 +0000 2018,"Kabid Humas Polda Papua di Kota Jayapura, mengatakan aksi tersebut bertujuan untuk mencari dana guna meringankan peÃ¢Â€Â¦ ",0.08333333333333334,0.05,Positive
81,Tue May 28 07:14:07 +0000 2013, Buat yg butuh Rantangan buat dirmh or kantor sekitar kota jayapura n Abe bisa hub: 085292518828 Murah+sehat+halal,0.6,0.45,Positive
82,Tue May 09 14:56:12 +0000 2017,150 Warga Kurang Mampu di Kota Jayapura Terima KIS-PBIÃ‚Â Tambahan  Ã¢Â€Â¦ ,0.0,0.0,Neutral
83,Fri Aug 03 16:27:58 +0000 2018,Dinkes_Kota_Jayapura Terus Kampanyekan Pentingnya_Imunisasi_MRP    ,0.0,0.0,Neutral
84,Mon Nov 04 03:29:54 +0000 2019,Rumah Sobat (Rumah Siap Obat dan Bekali Orang Kusta Keterampilan) dan Cinta Sobat (Cari dan Temukan Kusta Siap ObatÃ¢Â€Â¦ ,0.5333333333333333,0.3,Positive
85,Thu Aug 01 00:02:09 +0000 2019,Twittizen Shared: Dinkes Kota Jayapura Ungkap Temuan 6.765 Kasus HIV/AIDS  ,0.0,0.0,Neutral
86,Thu Nov 19 04:56:50 +0000 2020,"Masyarakat Kota Jayapura, RSUD Abepura mulai senin 23 November 2020, akan terbuka kembali untuk umum (Pasien Non CoÃ¢Â€Â¦ ",0.2222222222222222,0.0,Neutral
87,Tue Aug 05 07:44:23 +0000 2014,"Dinkes Kota Jayapura  Minta Puskesmas Tidak Berikan SR-APS: Jayapura,MAJALAHÃ‚Â  SELANGKAH -- Kepala Dinas Keseha... ",0.0,0.0,Neutral
88,Thu Jul 02 13:10:04 +0000 2020,140 tenaga kesehatan yang terinfeksi virus korona itu berasal dari sembilan rumah sakit yang tersebar di Kota JayapÃ¢Â€Â¦ ,0.0,0.0,Neutral
89,Mon Feb 19 14:15:07 +0000 2018,Papua - Ratusan perusahaan di Kota Jayapura daftarkan pekerjanya di BPJS ,0.0,0.0,Neutral
90,Tue May 02 23:29:53 +0000 2017,62 Pendamping PKH di Kota Jayapura Ikut Sosialisasi BPJS Ketenagakerjaan   PUBLIKÃ¢Â€Â¦Ã¢Â€Â¦ ,0.0,0.0,Neutral
91,Mon Sep 19 03:00:44 +0000 2016,Obat Raja Singa Di Kota Jayapura | Toko Herbal De Nature |  ,0.0,0.0,Neutral
92,Tue May 02 23:29:48 +0000 2017,62 Pendamping PKH di Kota Jayapura Ikut Sosialisasi BPJSÃ‚Â Ketenagakerjaan  ,0.0,0.0,Neutral
93,Fri Aug 03 05:33:13 +0000 2018,Dinkes Kota Jayapura Terus Kampanyekan Pentingnya Imunisasi MRP  Papua publik campak,0.0,0.0,Neutral
94,Fri Nov 07 21:27:55 +0000 2014,Dinkes Kota Jayapura Isi HKN dengan Lomba danÃ‚Â Seminar ,0.0,0.0,Neutral
95,Sun Jun 08 08:59:14 +0000 2014,"Jayapura, MAJALAH SELANGKAH -- Pemerintah Kota Jayapura, Provinsi Papua melalui Dinas Kesehatan Kota Jayapura... ",0.0,0.0,Neutral
96,Fri Feb 03 06:24:19 +0000 2017,"Data Resmi Puskesmas di Kota Jayapura Provinsi Papua Republik Indonesia, Lengkap dan Reliable ",0.4,0.1,Positive
97,Tue Oct 14 01:45:23 +0000 2014,"4 Warga Kloofkamp, Distrik Jayapura Utara, Kota Jayapura, Papua dilarikan ke Rumah Sakit TNI Marthen Indey di Aryoko, pasca- kebakaran",0.0,0.0,Neutral
98,Wed Oct 19 13:00:18 +0000 2016,"Cegah Penyakit Kaki Gajah di Kota Jayapura, Puskesmas Hamadi Gencarkan Pemberian Obat  Ã¢Â€Â¦ ",0.1,-0.1,Negative
99,Sun Jun 08 06:11:35 +0000 2014,Papua Dinkes Kota Jayapura Tekad Tekan Angka TBC ,0.0,0.0,Neutral
100,Tue May 09 16:02:25 +0000 2017,150 Warga Kurang Mampu di Kota Jayapura Terima KIS-PBI Tambahan   PERISTIWA kabarpapuaÃ¢Â€Â¦ ,0.6,-0.4,Negative
101,Fri Oct 07 04:15:25 +0000 2016,Berita Papua - BPJS Kesehatan Jalin Kerjasama Dengan APTSP Kota Jayapura  via ,0.0,0.0,Neutral
102,Fri Sep 11 06:05:44 +0000 2015,"Dinkes Kota Jayapura berupaya turunkan angka kematian ibu-anak: Dinas Kesehatan Kota Jayapura, Provinsi Papua,... ",0.0,0.0,Neutral
103,Sat Jan 12 08:28:30 +0000 2019,"""Harga Obat Penis Keluar Cairan Nanah Ampuh Di Apotik Kota Jayapura"" by obat kelamin ",0.5,0.5,Positive
104,Sat Apr 21 21:23:33 +0000 2018,"Kaki sakit tp paksa jua @ Kupang Dok II, Kota Jayapura ",0.2,-0.30000000000000004,Negative
105,Thu Sep 13 08:17:38 +0000 2018,Kota Jayapura Butuh Dokter Gigi  Papua publik doktergigi doktergigiminim kotajayapura,0.0,0.0,Neutral
106,Mon Dec 15 14:03:50 +0000 2014,"""DONOR DARAH"" Ã‚Â·Selasa, 16-12-14 Ã‚Â·Pukul 12 siang Ã‚Â·RSUD Dok 2 Ã‚Â·""Jersey"" Milan Home Ã‚Â·cp:  cc: _Jayapura  115Milan",0.0,0.0,Neutral
107,Wed Mar 06 23:32:38 +0000 2013,Selamat ulang tahun kota jayapura. Buat yang sakit hari ini puskesmas se kota jayapura melakukan pelayanan gratis,0.8857142857142858,0.1619047619047619,Positive
108,Wed Jun 22 15:20:46 +0000 2016,Kepala Puskesmas Tanjung Ria : Mantri  Sangat Kurang di 12 Puskesmas KotaÃ‚Â Jayapura  ,0.44,-0.31,Negative
109,Wed Jul 11 09:25:46 +0000 2018,Upaya Dinas Kesehatan Kota Jayapura Turunkan Angka PenderitaÃ‚Â Malaria  ,0.0,0.0,Neutral
110,Sat Mar 14 14:48:30 +0000 2015,"Dinkes Kota Jayapura dorong pelayanan kesehatan ibu dan anak: Dinas Kesehatan Kota Jayapura, Papua,  terus men... ",0.0,0.0,Neutral
111,Wed Mar 04 21:00:43 +0000 2020,"Dinkes Kota Jayapura: Masker Wajib untuk Orang Sakit, Bukan yangÃ‚Â Sehat  ",0.6785714285714286,-0.48214285714285715,Negative
112,Tue Jan 22 04:23:37 +0000 2019,"Bapak Walikota Jayapura Dr. Drs. Benhur Tomi Mano, MM meninjau pembangunan Rumah Sakit Tipe C Kota Jayapura di KoyaÃ¢Â€Â¦ ",0.0,0.0,Neutral
113,Tue Jun 26 11:57:32 +0000 2018,"Banyak Koperasi di kota Jayapura tidak sehat, kenapa? ",0.5,0.125,Positive
114,Fri Jul 13 10:55:24 +0000 2018,"Juni 2018, Dinas Kesehatan Kota Jayapura Tangani 24 Kasus DBD  Papua publik demamberdarah",0.0,0.0,Neutral
115,Mon Jan 28 08:25:37 +0000 2019,Jual Agen Reseller Essenzo Bergamot Essential Oil Kota Jayapura Papua Untuk Atasi Sakit Perut atau P:  via,0.3,0.0,Neutral
116,Fri Dec 13 14:21:03 +0000 2019,Papua Puskesmas Kota Jayapura terapkan standar pelayanan minimal  ,0.0,0.0,Neutral
117,Wed Apr 10 04:30:24 +0000 2013,via : Buat yg butuh Rantangan buat dirmh or kantor sekitar kota jayapura n Abe bisa hub: 085292518828 Murah+sehat+halal,0.6,0.45,Positive
118,Mon Feb 19 14:47:09 +0000 2018,Ratusan perusahaan di Kota Jayapura daftarkan pekerjanya di BPJS    ,0.0,0.0,Neutral
119,Tue Jun 09 17:07:18 +0000 2020,"Tujuh Rumah Sakit Rujukan Covid-19 di Kota Jayapura Full, AdaÃ‚Â Apa? ",0.55,0.35,Positive
120,Fri Nov 13 11:22:46 +0000 2020,Kapolresta Dampingi Walikota Resmikan Rumah Sakit Ramaela Kota Jayapura ,0.0,0.0,Neutral
121,Thu Oct 10 04:33:52 +0000 2019,"     Itukan menurut lu. Adek gue kerja di papua skrg, bagiÃ¢Â€Â¦ ",0.0,0.0,Neutral
122,Mon Feb 04 08:22:44 +0000 2019,"Berantas malaria, Satgas Pamtas RI Ã¢Â€Â“ PNG teken MoU dengan Dinkes KotaÃ‚Â Jayapura  ",0.1,-0.1,Negative
