,created_at,text,Subjectivity,Polarity,Sentiment
69,Sat Sep 14 11:36:50 +0000 2013," eta mah bukan bogor utara tp kota bogor di kelilingin haha kayanya mah sakit gara"" ujan lokal kemaren rin :D",0.5392857142857143,0.12142857142857144,Positive
70,Sat Nov 09 08:17:16 +0000 2019,"Gaungkan Hidup Sehat, Wali Kota Bogor, Bima Arya Ajak Siswa Senam Rutin Setiap Pagi - ",0.5,0.5,Positive
71,Tue Oct 29 04:54:48 +0000 2019,"Wali Kota Bogor Lantik Dirut RSUD, Pejabat Struktural dan 61 KepalaÃ‚Â Sekolah  ",0.0,0.0,Neutral
72,Thu Mar 08 05:12:42 +0000 2018,BPJS Kesehatan Cabang Kota Bogor Evaluasi Sistem Rujukan ,0.0,0.0,Neutral
73,Wed Mar 15 06:32:53 +0000 2017,Ã°ÂŸÂ˜Âª (with Karina at Rumah Sakit Umum Daerah Kota Bogor) Ã¢Â€Â” ,0.5,0.05000000000000002,Positive
74,Wed Jul 12 10:53:12 +0000 2017,Speaker pengumuman di CL Kota-Bogor volumenya gila2an!! Bikin kuping sakit..Ã°ÂŸÂ˜Â©Ã°ÂŸÂ˜Â©,0.9,-0.9375,Negative
75,Sat May 04 15:20:21 +0000 2013,Kandidat Wali Kota Bogor Ikuti Pengasapan Cegah DBD  seputarbogor,0.0,0.0,Neutral
76,Thu Feb 18 07:45:06 +0000 2016,Nyari data ini susahnya kaya nyari apa tau Ã°ÂŸÂ˜Â‘Ã°ÂŸÂ˜Â©Ã°ÂŸÂ˜Â° (with tya at RSUD KOTA BOGOR) Ã¢Â€Â” ,1.0,-0.5,Negative
77,Sun Nov 27 23:53:11 +0000 2016,"Rayakan Milad Muhammadiyah, PDM Kota Bogor Gelar Jalan Sehat ",0.5,0.5,Positive
78,Fri Oct 02 00:10:29 +0000 2015," kepada bapak polisi tolong menguraikan kemacetan di simpangan RSUD kota bogor,karna macet srkali sampai tidak jalan",0.0,0.0,Neutral
79,Tue Sep 27 03:14:13 +0000 2016,Dua Jamaah Haji Kota Bogor Sakit ,0.8571428571428571,-0.7142857142857143,Negative
80,Wed Oct 15 08:12:27 +0000 2014,RS karya Bhakti setelah jd RSUD Kota Bogor fasilitas radiologi spt koloni skope  jd ga ada. Ada apa ya??? Pa walkot ,0.675,0.225,Positive
81,Thu Mar 03 15:35:51 +0000 2016,Astaga ! Pasien Harus MENUNGGU 6 Bulan Dioperasi di RSUD Kota Bogor  via  ,0.0,0.0,Neutral
82,Fri Aug 16 08:18:16 +0000 2013,"Sebagai solusi bagi warga miskin yg sakit,insya Allah kota Bogor akan punya RSUD program bogorlebihbaik dodyuntung ",0.7357142857142858,-0.2880952380952381,Negative
83,Wed Oct 03 12:27:04 +0000 2018,Ditengah hujan deras di kota ini masih sempatkan diri melayani pelayanan doa di RS malam ini. @ RSUD Kota Bogor ,0.5,-0.2,Negative
84,Mon Oct 21 02:21:01 +0000 2019,Jelajah gizi 2019 melakukan ekslorasi ragam potensi kandungan gizi di Kota Bogor. ,0.75,0.0,Neutral
85,Sun Feb 14 04:00:25 +0000 2016,Hampir Seluruh Kelurahan di Kota Bogor Endemis DBD ,0.0,0.0,Neutral
86,Tue Feb 12 23:09:48 +0000 2013,"Amin, smga kota bogor sllu kondusif "": Pagi juga min, semoga kita sehat walafiat Rt "": Selamat pagi kader HMI""""",0.5000000000000001,0.5333333333333333,Positive
87,Wed Feb 10 00:37:56 +0000 2016,07:32 WIB. Lalin Simpang RSUD Kota Bogor (Karya Bakti) ramai lancar. ,0.4,0.25,Positive
88,Thu Jun 09 16:44:30 +0000 2016,ParungBerbagi Dinkes Kota Bogor akan Sidak Penjual Takjil:  Kesehatan Kota Bogor... ,0.0,0.0,Neutral
89,Wed Aug 14 03:41:07 +0000 2019,Musyawarah Masyarakat Desa/Kelurahan (MDD) di wilayah Kerja Puskesmas Cipaku Kecamatan Bogor Selatan Kota Bogor.Ã¢Â€Â¦ ,0.0,0.0,Neutral
90,Fri Aug 30 02:17:37 +0000 2019,Daftar Alamat BPJS Kesehatan KotaÃ‚Â Bogor  ,0.0,0.0,Neutral
91,Sun Jan 11 23:54:23 +0000 2015,"Hari pertama PKL, tapi ini masih pagi bgt udah disini aja Ã°ÂŸÂ˜Â” (at RSUD Kota Bogor) Ã¢Â€Â” ",0.31666666666666665,0.175,Positive
92,Wed Nov 02 23:51:21 +0000 2016,PBK 06:50 WIB. Kondisi lalin Simpang RSUD Kota Bogor ramai cenderung padat di Traffic Light RTMCjabar  Lalin,0.5,0.25,Positive
93,Wed Feb 10 01:11:18 +0000 2016,PolresBogorKota: 07:32 WIB. Lalin Simpang RSUD Kota Bogor (Karya Bakti) ramai lancar. ,0.4,0.25,Positive
94,Fri Nov 23 23:33:09 +0000 2018,Diaturnya 8 Kawasan Tanpa Rokok di Kota Bogor adalah karena setiap orang berhak atas udara bersih dan menikmati udaÃ¢Â€Â¦ ,0.5785714285714286,0.3507936507936508,Positive
95,Fri Oct 23 08:45:02 +0000 2020,981 Posyandu di Kota Bogor Mendapat Sarpras AKB dari DPMPPA ,0.0,0.0,Neutral
96,Fri Jul 07 10:40:01 +0000 2017,400 Koperasi di Kota Bogor Tidak Sehat.  ,0.7,-0.4,Negative
97,Thu Feb 04 04:07:34 +0000 2016,Dinkes Kota Bogor Sosialisasi Waspada Virus Zika ,0.0,0.0,Neutral
98,Wed Dec 12 11:02:08 +0000 2018,Generasi muda harus dijauhkan dari bahaya rokok dan industrinya. Generasi muda harus bisa lebih sehat dan berprestaÃ¢Â€Â¦ ,0.20833333333333334,0.16666666666666666,Positive
99,Tue Oct 23 16:14:08 +0000 2018,Perwal Kota Bogor No 39/2014 Tentang Pedoman Pembentukan Dewan Pengawas Badan Layanan Umum Daerah RSUD Kota Bogor ,0.06666666666666667,0.0,Neutral
100,Tue Dec 03 03:52:16 +0000 2019,Alhamdulillah... Ã¢Â€Â” di RSUD Kota Bogor ,0.0,0.0,Neutral
101,Thu Aug 07 11:10:09 +0000 2014,Kota Bogor resmi miiki Rumah Sakit Daerah ,0.0,0.0,Neutral
102,Thu Aug 13 16:02:54 +0000 2020,"Kasus positif terus bertambah, terbaru enam puskesmas di Kota Bogor ditutup sementara setelah 30 orang terkonfirmasÃ¢Â€Â¦ ",0.3488636363636364,0.15681818181818183,Positive
103,Tue Jul 28 09:23:27 +0000 2015,"Dinkes: 200 calon haji Bogor punya riwayat penyakit: Dinas Kesehatan Kota Bogor, Jawa Barat mencatat sebanyak ... ",0.5,0.5,Positive
104,Sat Nov 05 20:24:55 +0000 2016,"Masiih ON ampe sekarang,,Ã°ÂŸÂ˜Â©Ã°ÂŸÂ˜Â© operasi oohh operasi (at OK RSUD Kota Bogor) Ã¢Â€Â” ",0.5,0.5,Positive
105,Mon Nov 18 11:42:52 +0000 2019,"Berhasil Pimpin RSUD Kota Bogor, Dewi Basmala Dipercaya Pimpin RSUD Al Ihsan Bandung, Berita Informatif Terkini, MeÃ¢Â€Â¦ ",0.925,0.625,Positive
106,Fri Oct 26 12:59:09 +0000 2018,TK Akbar Kota Bogor Juara Sekolah Sehat Tingkat Nasional  ,0.35,0.4,Positive
107,Sun Jan 22 14:48:58 +0000 2017,"Oi  busuk kali sinyal kau di RSUD kota bogor jl.dr.semeru, sampe aku pengen masuk kamar mayat aja sekalian krn ga bisa ngapa2in.",0.0,0.0,Neutral
108,Sun Nov 27 23:53:11 +0000 2016,"Rayakan Milad Muhammadiyah, PDM Kota Bogor Gelar Jalan Sehat ",0.5,0.5,Positive
109,Sat May 09 15:58:47 +0000 2015,"_imamul Halo, bisa isi kuesioner saya ttg Kota Bogor berikut  Ã¢Â€Â¦ semoga sehat &amp; diberi kelancaran aktivitas",0.3666666666666667,0.3,Positive
110,Fri Aug 14 06:51:49 +0000 2020,Total 30 Orang Nakes Puskesmas di Kota Bogor Positif COVID-19  BeritaTerkini BeritaJabarÃ¢Â€Â¦ ,0.46515151515151515,0.04242424242424242,Positive
111,Sun Oct 06 11:50:55 +0000 2019,Sebagai informasi aplikasi SIMPUS (Sistem Informasi Puskesmas) telah bekerjasama dengan Puskesmas di Kota Tangerang Selatan dan Kota Bogor,0.08333333333333334,-0.05,Negative
112,Wed Sep 19 08:28:50 +0000 2018,Dapet kunjungan dari ex isip gel. 1 RSUD Kota Bogor yg sekarang udah jd DokPol _y...dokpol doktermuda polisiÃ¢Â€Â¦ ,0.0,0.0,Neutral
113,Wed Feb 08 04:13:37 +0000 2017,"Data Resmi Puskesmas di Kota Bogor Provinsi Jawa Barat Republik Indonesia, Lengkap dan Reliable ",0.4,0.1,Positive
114,Fri Feb 05 01:44:50 +0000 2016,"RSUD Bogor ekstra tenaga layani pasien DBD: Rumah Sakit Umum Daerah (RSUD) Kota Bogor, Jawa Barat, harus menge... ",0.3,0.02500000000000001,Positive
115,Mon Sep 15 05:47:32 +0000 2014,"Setelah dinas pagi - sore kemarin.. mari kita sambut dinas sore , besok pagi-sore kembaliÃ¢Â€Â¦ (at RSUD KOTA BOGOR) Ã¢Â€Â” ",0.9,0.8,Positive
116,Thu Mar 03 06:40:10 +0000 2016,Penyerahan sesi ke-2 Ã°ÂŸÂ˜Â´ (at RSUD Kota Bogor) Ã¢Â€Â” ,0.0,0.0,Neutral
117,Fri Jul 22 00:12:19 +0000 2016,Perwal Kota Bogor No 12/2015 Tentang Pengelolaan Pinjaman Pada Badan Layanan Umum Daerah RSUD Kota Bogor ,0.06666666666666667,0.0,Neutral
118,Thu Aug 07 14:25:31 +0000 2014,"RSUD Kota Bogor Beroperasi, Warga Tak Mampu Bisa Berobat -   infobogor",0.0,0.0,Neutral
119,Thu Nov 26 10:45:42 +0000 2020,Wali Kota Bogor Bima Arya MENGUNGKAP Habib Rizieq Syihab DIRAWAT di Rumah Sakit di Bogor dalam rangka cek kesehatanÃ¢Â€Â¦ ,0.0,0.0,Neutral
120,Tue Jul 28 09:11:12 +0000 2015,"Dinas Kesehatan Kota Bogor, Jawa Barat mencatat sebanyak 200 calon haji asal kota tersebut berusia lanjut atau... ",0.5,0.5,Positive
121,Sun Feb 16 09:10:46 +0000 2014,Kota Bogor Gelar Sepeda Sehat Earth Hour 2014: Rangkaian kegiatan Earth Hour 2014 gelar Go Go Gowes. Masyaraka... ,0.5,0.5,Positive
122,Tue Aug 05 07:20:55 +0000 2014,Kota Bogor Akan Punya RSUD Baru - Okezone  infobogorbarat,0.45454545454545453,0.13636363636363635,Positive
123,Fri Jun 12 10:37:33 +0000 2015,Cepet sembuh mbah kakung Ã°ÂŸÂ˜Â”Ã¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸Â (at RSUD Kota Bogor) Ã¢Â€Â” ,0.5,0.3333333333333333,Positive
124,Tue Aug 28 08:20:01 +0000 2018,Tiga Puskesmas Kota Bogor Targetkan Akreditasi Paripurna - ,0.55,0.35,Positive
125,Sun Dec 28 23:38:24 +0000 2014,"pendampingan Fauzan (3), pasca operasi hernia di RSUD Kota Bogor, sdh bisa pulang. _sastra   _info",0.0,0.0,Neutral
126,Tue Mar 06 03:43:20 +0000 2018,Dinkes Kota Bogor Fokus Program Perbaikan Gizi Masyarakat Menuju Bogor Kota Sehat ,0.5,0.5,Positive
127,Wed Apr 10 10:54:33 +0000 2013,Gue min desember 2012 hakhakhak Dari Januari-Maret 2013 sebanyak 288 kasus DBD ditemukan di Kota Bogor ,0.5,0.5,Positive
128,Thu Dec 21 11:14:08 +0000 2017,Lampiran Perda Kota Bogor No 5/2013 Tentang Rumah Sakit Umum Daerah Kota Bogor ,0.5,0.05000000000000002,Positive
129,Tue Mar 21 04:13:40 +0000 2017,Lesti egois smk yak 1 kota bogor idiot gabut banget di rumah sakit:  melalui ,0.0,0.0,Neutral
130,Fri Feb 05 01:49:18 +0000 2016,"RSUD Bogor ekstra tenaga layani pasien DBD: Rumah Sakit Umum Daerah (RSUD) Kota Bogor, Jawa Barat, harus menge... ",0.3,0.02500000000000001,Positive
131,Mon Apr 10 16:48:25 +0000 2017,"Lansia Warga Kota Bogor Tinggal di Rumah dengan Atap Nyaris Roboh, Kini Mulai Sakit-Sakitan  ",0.3,0.06818181818181818,Positive
132,Sat Aug 08 03:39:45 +0000 2020,"RSUD Kota Bogor Belum Punya Nama, Ada Usulan? ",0.0,0.0,Neutral
133,Sun Nov 29 13:28:02 +0000 2020,"Polemik Tes Swab HRS di Rumah Sakit Ummi, Wali Kota Bogor Buka Suara | AKIM tvOne ",0.0,0.0,Neutral
134,Tue Jul 08 01:32:22 +0000 2014,Mobil Curhat bantu persoalan keluarga sehat sejahtera: Wali Kota Bogor Bima Arya optimistis kehadiran Mobil Cu... ,0.5,0.5,Positive
135,Tue Jul 08 02:09:52 +0000 2014,[SoyUnGansTers Ã¢Â™Â¥ ] Mobil Curhat bantu persoalan keluarga sehat sejahtera: Wali Kota Bogor ...  [Ã¢Â™Â¥] [16x ] [Ã¢Â™Â¥],0.5,0.5,Positive
136,Fri Nov 15 04:15:14 +0000 2013,"InfoPenting: Dokter yg skarang praktek di Balai Pengobatan Muhammadiyah Kota Bogor, Cantik Banget, Berjilbab, Umur 25thn. Buruan pda sakit!",0.4261904761904762,0.01785714285714285,Positive
137,Mon Feb 06 14:42:49 +0000 2017,Stok Obat Untuk Warga Kota Bogor Aman Hingga Satu Tahun Ke Depan  ,0.25,0.25,Positive
138,Thu Mar 03 19:20:14 +0000 2016,"Desa Merdeka Ditolak RSUD Kota Bogor, Pak Pasien BPJS Meninggal Dunia  kabarwarga",0.0,0.0,Neutral
139,Tue Aug 11 12:44:35 +0000 2020,"Selasa, 11 Agustus 2020. Jajaran Personil Badan Penanggulangan Bencana Daerah (BPBD) Kota Bogor melaksanakan kegiatÃ¢Â€Â¦ ",0.0,0.0,Neutral
140,Tue Sep 18 02:10:14 +0000 2018,Lowongan Kerja Perawat Hemodialisa di RSUD Kota Bogor ,0.0,0.0,Neutral
