,created_at,text,full_text
10,Sat Jan 28 03:01:41 +0000 2017,"Data Resmi Rumah Sakit di Kota Jayapura Provinsi Papua Republik Indonesia, Lengkap dan Valid https://t.co/HtXQZVGNUH",
11,Fri Mar 29 23:40:09 +0000 2019,"Namsan Wani...Hari ini merupakan hari bahagia oleh kita warga kota Jayapura, karena hari ini pemimpin kita yaitu AIâ¦ https://t.co/e3N8gPC0Zg","Namsan Wani...Hari ini merupakan hari bahagia oleh kita warga kota Jayapura, karena hari ini pemimpin kita yaitu AI WALIKOTA JAYAPURA (Bapak Walikota Jayapura) genap berusia 54 tahun.Selamat Ulang Tahun Bapak Walikota Jayapura...Sehat dan sukses selalu dalam memimpin kami. https://t.co/VwzrPMfnCy"
12,Sat Apr 01 13:38:11 +0000 2017,Dinkes Kota Jayapura Dorong 13 Puskesmas Terakreditasi https://t.co/1KBBHJCoFW,
13,Wed Oct 29 02:43:14 +0000 2014,KaDinKes Kota Jayapura dokter Dolarina tengah memberikan materi PHBS kepada peserta pelatihan dokter kecil. http://t.co/DhlbdfLV4D,
14,Thu Sep 10 13:37:39 +0000 2015,"Empat puskesmas di Jayapura terima penghargaan: Sebanyak empat Puskesmas di Kota Jayapura, Provinsi Papua mene... http://t.co/CTPSEld4ih",
15,Wed Feb 08 07:19:04 +0000 2017,"Data Resmi Rumah Sakit di Kota Jayapura Provinsi Papua Republik Indonesia, Lengkap dan Valid https://t.co/Y0fPtIAfGR",
16,Sat Jan 12 08:20:20 +0000 2019,Harga Obat Penis Keluar Cairan Nanah Ampuh Di Apotik Kota Jayapura https://t.co/DJqBsx9TJC,
17,Mon Sep 01 05:19:32 +0000 2014,Menuju Puskesmas ISO/Akreditasi di Kota Jayapura http://t.co/V7M0Ig6AL4,
18,Fri Jun 13 20:50:07 +0000 2014,"Jayapura, MAJALAH SELANGKAH -- Kepala Dinas Kesehatan Kota Jayapura, dr. Dolarina de Breving mengatakan,... http://t.co/z6UINd5AeU",
19,Mon May 14 04:35:01 +0000 2018,Dinkes Kota Jayapura: penderita malaria terbanyak di Skouw https://t.co/1hqN7bx0tR,
20,Sat Sep 20 21:26:16 +0000 2014,Pertemuan Kordinasi Dinkes Kesehatan Kab. Keerom bersama SR Kota Jayapura dan SSR Kab. Keerom ( SUmber : SSR KDP... http://t.co/FxKAMorNCn,
21,Mon Jul 27 00:02:50 +0000 2015,"#VenzTime Sejumlah warga di Kelurahan Abepantai, Distrik Abepura, Kota Jayapura, Papua, meminta kepada Dinas K... http://t.co/wqzdhXD0hY",
22,Fri Sep 26 12:31:04 +0000 2014,"Jayapura, MAJALAH SELANGKAH -- Sebagian warga Kelurahan Abe Pantai, Distrik Abepura, Kota Jayapura Papua... http://t.co/FOUs9mPvSC",
23,Fri Sep 30 19:16:48 +0000 2016,Berita baru Dinkes Kota Jayapura Inginkan Pemprov Papua Terapkan Program Gerbangmas Hasrat https://t.co/daU51heX1U #PapuaUntukSemua,
24,Mon Sep 21 05:47:18 +0000 2020,"60 ASN Kota Jayapura positif covid-19, separuhnya adalah pegawai Puskesmas.

Artikel asli dimuat di mitra Teras, Juâ¦ https://t.co/tqJWYit8T9","60 ASN Kota Jayapura positif covid-19, separuhnya adalah pegawai Puskesmas.

Artikel asli dimuat di mitra Teras, Jubi https://t.co/9mU9f106Wj"
25,Mon Apr 29 08:25:44 +0000 2013,"Dana Jamkespa di RSUD Abepura Meningkat Rp3 Miliar: RSUD Abepura, Kota Jayapura, Papua, mengklaim, setiap tahu... http://t.co/mWJLG9w6Fr",
26,Sat Jan 19 14:03:32 +0000 2019,Berantas Malaria Bersama Perindo Kota Jayapura https://t.co/1FL5K0qGgF,
27,Wed Jul 23 07:00:28 +0000 2014,kesehatan adalah budaya hidup sehat. Penyakit adalah meninggalkan budaya hidup sehat. @KotaManado @Berita_NTT @poskupang @Kota_Jayapura,
28,Sat Jan 12 08:45:59 +0000 2019,Jual Obat Penis Keluar Cairan Nanah Ampuh Di Apotik Kota Jayapura https://t.co/qhErBieBLu created,
29,Sun Jan 29 15:54:28 +0000 2017,"Data Resmi Puskesmas di Kota Jayapura Provinsi Papua Republik Indonesia, Lengkap dan Reliable https://t.co/uvMRJwfqlS",
30,Sun Jun 08 06:33:12 +0000 2014,"Dinkes Kota Jayapura Tekad Tekan Angka TBC - Jayapura, MAJALAH SELANGKAH -- Pemerintah Kota Jayapura, Provinsi Pap... http://t.co/XNBhUPRcbk",
31,Wed Mar 16 15:32:50 +0000 2016,"Pelaksanaan PIN Kota Jayapura Capai 76,9 Persen: Jayapura, Jubi â Pencapaian pelaksanaan Pekan Imunisasi Nasio... https://t.co/blmJ194AQM",
32,Tue Nov 18 10:17:59 +0000 2014,Reportase Hari Pertama: Pelatihan Teknik Komunikasi Puskesmas Kota Jayapura http://t.co/K4u5pTqvTM,
33,Mon Jun 22 05:31:16 +0000 2020,"Rumah Sakit Penuh, Puluhan Pasien Covid-19 di Kota Jayapura Dirawat di Rumah

https://t.co/93SxkjduRN https://t.co/49Xcgnn6hf",
34,Thu Aug 01 00:02:09 +0000 2019,Twittizen Shared: Dinkes Kota Jayapura Ungkap Temuan 6.765 Kasus HIV/AIDS https://t.co/TCbQDoQuTT https://t.co/vM59lnhnwa,
35,Sun Feb 17 09:24:49 +0000 2019,"Pengelola Rumah Sakit Jiwa Abepura, Kota Jayapura, menyediakan dana untuk antar jemput pasien sakit jiwa. https://t.co/a3dDzeqbQo",
36,Sat Feb 03 03:33:56 +0000 2018,"Selamatkan warga dari serangan nyamuk DBD dan Malaria, Rescue Perindo  mengasapi lebih dari 200 rumah di kota Jayapâ¦ https://t.co/BhJYJnDEkb","Selamatkan warga dari serangan nyamuk DBD dan Malaria, Rescue Perindo  mengasapi lebih dari 200 rumah di kota Jayapura I Ketum Partai Perindo Bpk @hary_tanoe #PerindoUpdate https://t.co/HXCkI40iFH"
37,Sun Oct 15 13:42:47 +0000 2017,"Yoka Dipilih jadi "" Kampung Sadar BPJS Ketenagakerjaan Kota Jayapura "" - Berita Harian Teratas.",
38,Wed Jul 11 09:25:46 +0000 2018,Upaya Dinas Kesehatan Kota Jayapura Turunkan Angka PenderitaÂ Malaria https://t.co/ACv1V3fmMe https://t.co/44SEme6vFy,
39,Mon Jun 29 09:06:05 +0000 2020,Papua Puskesmas di Kota Jayapura diminta tingkatkan pelayanan https://t.co/90FOn3yk4H https://t.co/INaig9sQ8U,
40,Sat Jun 13 12:06:02 +0000 2015,Dinkes Kota Jayapura Gandeng PKR Kantongi Daerah Penyebaran HIV/AIDS http://t.co/2MJG3VK0G4 #Papua,
41,Mon Dec 09 04:16:21 +0000 2019,Gays...pelayanan MCS di Puskesmas Koya Barat Kota Jayapura ini...salah satu kegiatan Jemput Bola...dari BPJS Kesehaâ¦ https://t.co/52iz018Eut,"Gays...pelayanan MCS di Puskesmas Koya Barat Kota Jayapura ini...salah satu kegiatan Jemput Bola...dari BPJS Kesehatan Cabang Jayapura agar masyarakat dapat terlayani utk mengubah faskes...cek tagihan...cetak kartu bahkan Mendaftar Baru sebagai peserta JKN.pace,mace tunggu tong e https://t.co/8OtXKmpH3z"
42,Fri Dec 11 07:50:27 +0000 2020,"Walikota Jayapura Benhur Tommy Mano memimpin rapat evaluasi bersama Kepala Dinkes Kota Jayapura, Direktur, Kabid ,â¦ https://t.co/NkraquxbPi","Walikota Jayapura Benhur Tommy Mano memimpin rapat evaluasi bersama Kepala Dinkes Kota Jayapura, Direktur, Kabid , OPD guna melakukan pembahasan terkait pelayanan Rumah Sakit Ramela. https://t.co/WIbaF9gvmx"
43,Mon Jul 27 00:18:40 +0000 2015,"Sejumlah warga di Kelurahan Abepantai, Distrik Abepura, Kota Jayapura, Papua, meminta kepada Dinas Kesehatan s... http://t.co/hX0VlcRpTY",
44,Mon Jul 17 06:37:00 +0000 2017,Pemerintah Kota Jayapura akan Bangun Dua UnitÂ Puskesmas https://t.co/U5oficXXZb https://t.co/8KxRVLpPJi,
45,Sun Apr 01 10:37:15 +0000 2018,"#FitNews Dinkes provinsi Papua mulai fokus menata lokasi pembangunan perumahan kesehatan di kampung holtekam, dusunâ¦ https://t.co/nlWC5hkbyf","#FitNews Dinkes provinsi Papua mulai fokus menata lokasi pembangunan perumahan kesehatan di kampung holtekam, dusun bombardir, distrik Muara tami, kota jayapura, Kadinkes prov Papua drg. Aloysius giyai mengatakan pembangunan 250 unit rumah itu harus sukses #StayFit https://t.co/8PPvL1EFbR"
46,Mon Jan 21 01:36:17 +0000 2013,"Koko @DorfelDave Î°ÏÂªÐ½ sehat? Kangen liatin koko tampil lagi nih. Cepat sembuh koko, biar bisa ikut maen ke @Kota_Jayapura (ËÊÆªË)",
47,Fri Jun 13 20:49:54 +0000 2014,"Jayapura, MAJALAH SELANGKAH -- Kepala Dinas Kesehatan Kota Jayapura, dr. Dolarina de Breving mengatakan,... http://t.co/5dExwaYMqC",
48,Fri Jun 13 11:41:28 +0000 2014,"Puskesmas di Kota Jayapura Buka Kelas Ibu Hamil: Jayapura, MAJALAH SELANGKAH -- Kepala Dinas Kesehatan Kota Ja... http://t.co/pvgp2JGRsV",
49,Wed Apr 01 10:16:47 +0000 2015,Kota Jayapura Terima Dua Tim Medis Nusantara Sehat dari Kementrian Kesehatan RI http://t.co/OETapcc4oL,
50,Sun Dec 02 08:06:14 +0000 2018,"@yulianchrisna Hi Yulian, kamu bisa aktivasi di bank cabang BTPN Jayapura dengan alamat Jl. Raya Abepura â Kotarajaâ¦ https://t.co/peghUoo6n6","@yulianchrisna Hi Yulian, kamu bisa aktivasi di bank cabang BTPN Jayapura dengan alamat Jl. Raya Abepura â Kotaraja No. 51A â 51B (Samping Kantor Askes/BPJS), Kecamatan Abepura, Kota Jayapura â 99221 :)"
51,Mon Apr 20 19:20:54 +0000 2020,"Kota Jayapura tertinggi kesembuhan pasien Covid-19.
Salah satu faktor tingkat kesembuhan pasien di Kota Jayapura kaâ¦ https://t.co/r6rGJxkvyS","Kota Jayapura tertinggi kesembuhan pasien Covid-19.
Salah satu faktor tingkat kesembuhan pasien di Kota Jayapura karena masih dalam status status sakit ringan hingga sedang https://t.co/T9n2Gvi7zd"
52,Fri Jan 31 14:37:04 +0000 2014,PPNI Kota Jayapura Permudah Sertifikasi Perawat http://t.co/FdQxb1Zlt6 #Papua,
53,Fri Jan 27 12:36:41 +0000 2017,"Info Lengkap Apotek di Kota Jayapura Provinsi Papua Republik Indonesia, Valid dan Reliable https://t.co/aFfSyzg6wA",
54,Sat Apr 21 21:23:33 +0000 2018,"Kaki sakit tp paksa jua @ Kupang Dok II, Kota Jayapura https://t.co/MO1pNExdyE",
55,Tue Apr 14 03:51:32 +0000 2020,"Selasa, 14 April 2020
.
Bertempat di kediaman Walikota, Walikota Jayapura Dr. Benhur Tomi Mano, MM menyerahkan APDâ¦ https://t.co/gEgWgdLSTa","Selasa, 14 April 2020
.
Bertempat di kediaman Walikota, Walikota Jayapura Dr. Benhur Tomi Mano, MM menyerahkan APD (Alat Pelindung Diri) untuk para dokter di semua Puskesmas Kota Jayapura.. https://t.co/EazipIe3Cr"
56,Mon May 25 13:45:31 +0000 2015,"Stok Reagen Habis di Puskesmas Waena, Kota JayapuraÂ Habis http://t.co/Gx9n3RrTFR http://t.co/ARujLtjlgN",
57,Thu Jun 13 00:15:27 +0000 2013,Pemerintah Kota Jayapura menerjunkan tenaga medis dari Puskesmas setempat ke sejumlah titik yang terkena banjir... http://t.co/WS07MFzlt9,
58,Mon Jan 21 10:33:03 +0000 2013,"Kota Jayapura, Satu-satunya Kota di Indonesia yang Belum Punya RSUD http://t.co/raqQEjJd #papua",
59,Sun Apr 06 11:41:37 +0000 2014,"Anggota Intelijen Kodim 1701/Jayapura, Serma Tugino masih dirawat di Rumah Sakit TNI Marthen Indey, Aryoko, Kota Jayapura, Papua.Pang...",
60,Fri Dec 22 06:26:58 +0000 2017,"klik https://t.co/4nANikz7Vc Selain Bandung, Kota Jayapura Akan Jadi Smart City - infonawacita (Siaran Pers) (Blog)",
61,Wed Apr 10 04:25:10 +0000 2013,@KotaSentani Buat yg butuh Rantangan buat dirmh or kantor sekitar kota #jayapura n Abe bisa hub: 085292518828 Murah+sehat+halal,
62,Wed Feb 03 23:37:04 +0000 2016,Walikota Tindaklanjuti Penanggulangan DBD di Kota Jayapura https://t.co/bZ52rQM50B,
63,Mon Apr 29 08:25:49 +0000 2013,"Dana Jamkespa di RSUD Abepura Meningkat Rp3 Miliar: RSUD Abepura, Kota Jayapura, Papua, mengklaim, setiap tahu... http://t.co/OMAZ2DJrEe",
64,Mon Dec 09 04:16:21 +0000 2019,Gays...pelayanan MCS di Puskesmas Koya Barat Kota Jayapura ini...salah satu kegiatan Jemput Bola...dari BPJS Kesehaâ¦ https://t.co/52iz018Eut,"Gays...pelayanan MCS di Puskesmas Koya Barat Kota Jayapura ini...salah satu kegiatan Jemput Bola...dari BPJS Kesehatan Cabang Jayapura agar masyarakat dapat terlayani utk mengubah faskes...cek tagihan...cetak kartu bahkan Mendaftar Baru sebagai peserta JKN.pace,mace tunggu tong e https://t.co/8OtXKmpH3z"
65,Tue Feb 07 10:14:45 +0000 2017,Daftar Rumah Sakit di Kota Jayapura Provinsi Papua https://t.co/5H5bXymltu,
66,Fri Sep 30 19:00:13 +0000 2016,Dinkes Kota Jayapura Inginkan Pemprov Papua Terapkan Program Gerbangmas Hasrat https://t.co/NGerlHM5dr via @PapuaUntukSemua,
67,Sun Aug 05 08:55:23 +0000 2018,Tujuh Kampung di Kota Jayapura Sudah Terdaftar BPJSÂ Ketenagakerjaan https://t.co/37y1D55izA https://t.co/XcfJi4lZRs,
68,Tue May 05 02:41:36 +0000 2015,Letkol CHK Abdul Rahman Diduga Bunuh Diri akibat Malaria: KOTA JAYAPURA - Seorang perwira TNI Mak... http://t.co/Q1ehn7YTMN #PapuaUpdate,
69,Fri Dec 14 13:34:07 +0000 2018,Hal ini membuat pelayanan kesehatan di distrik-distrik di Papua sangat rendah. Para tenaga kesehatan terlalu terpusâ¦ https://t.co/HthsXE6PgG,Hal ini membuat pelayanan kesehatan di distrik-distrik di Papua sangat rendah. Para tenaga kesehatan terlalu terpusat di kota Jayapura. https://t.co/P8SZ4gyPAL
70,Sat Feb 03 15:48:51 +0000 2018,"Kepala Dinas Kesehatan Kota Jayapura, Arif Dwi Darmanto mengatakan, hingga saat ini pembangunan gedung rumah sakitâ¦ https://t.co/ifoojOMMBi","Kepala Dinas Kesehatan Kota Jayapura, Arif Dwi Darmanto mengatakan, hingga saat ini pembangunan gedung rumah sakit bertaraf internasional di Koya Barat, Distrik Muara Tami baru mencapai 50 persen.
#PapuaIndonesia #IndonesiaBersatu 
Sumber : https://t.co/zUMu4C2cHJ https://t.co/y6Ml7ueBED"
71,Thu Mar 01 11:26:31 +0000 2018,"Bukti nyata Pemerintah Kota jayapura jamin kesehatan warganya, dengan melakukan penandatanganan perjanjian kesehataâ¦ https://t.co/3gv32ZSzQm","Bukti nyata Pemerintah Kota jayapura jamin kesehatan warganya, dengan melakukan penandatanganan perjanjian kesehatan bersama Jaminan Kesehatan Nasional Kartu Indonesia Sehat (JKN-KIS) di Jayapura.
#papuaNKRI #PapuaIndonesia #KIS #IndonesiaBersatu #kerjanyata https://t.co/uG2uMQE5R1"
72,Tue Nov 26 09:11:25 +0000 2019,Masih dalam rangka #HariToiletSedunia2019 nih. Ternyata #SanitasiAman sudah mulai dijalankan di Kota #Jayapura loh.â¦ https://t.co/gFUj87WmFf,"Masih dalam rangka #HariToiletSedunia2019 nih. Ternyata #SanitasiAman sudah mulai dijalankan di Kota #Jayapura loh. Tidak berhenti sampai disitu saja, promosi #Jamban #Sehat dengan #TangkiSeptik juga dilakukan di lokasi pembangunan IPAL KOTAKU RT03/RW04 Kelurahan Imbi. https://t.co/mgR92GiNzN"
73,Wed Sep 21 09:43:10 +0000 2016,"Bantu Pasien Keracunan, Dinkes Kota Jayapura Kerahkan 13 dokter | https://t.co/D2oCQ5WUJI https://t.co/ALc0seKWG7",
74,Sun Aug 09 13:40:33 +0000 2020,Rumah Sehat Sahid Jayapura merupakan hotel yang disulap menjadi rumah sehat bagi pasien positif COVID-19 di Kota Jaâ¦ https://t.co/PbcP4FiyX6,Rumah Sehat Sahid Jayapura merupakan hotel yang disulap menjadi rumah sehat bagi pasien positif COVID-19 di Kota Jayapura. #publisherstory https://t.co/p7Niekni3w
75,Wed Jan 03 09:33:28 +0000 2018,Dinkes Papua wajibkan puskesmas di Kota Jayapura buka pelayanan 24 jam https://t.co/1sSpbIj5Mc,
76,Tue Oct 06 13:51:39 +0000 2020,@tvOneNews benar bapak.. Almarhumah ibu kami  awalnya masuk RSUD dok 2 kota jayapura papua. dengan riwayat gula namâ¦ https://t.co/O7Z5xD9jol,@tvOneNews benar bapak.. Almarhumah ibu kami  awalnya masuk RSUD dok 2 kota jayapura papua. dengan riwayat gula namun meningal pihak rumasakit vonis covid19. namun petugas mandi kan jenazah ibu kami tampa APD lengkap malah ada yang tidak gunakan masker. mohon bapak kami butuh keadilan https://t.co/gjOyW9jq8q
77,Sat Aug 12 13:58:08 +0000 2017,Ribuan Warga Ikut Jalan Sehat BUMN Hadir untuk Negeri di Kota Jayapura https://t.co/x9qZMZ0OOP #BISNIS #kabarpapua,
78,Wed Nov 12 17:10:27 +0000 2014,Puskesmas Wujudkan Kota Jayapura Sehat dan LayakÂ Anak http://t.co/sdQZUYx3V6,
79,Sun Feb 04 20:52:22 +0000 2018,Jualan Fiforlif Boyke Online Bagi Perawat Di Kota Jayapura https://t.co/sV7sLnn8UX https://t.co/mqGVLFlhwz,
80,Sat Feb 03 03:33:56 +0000 2018,"Selamatkan warga dari serangan nyamuk DBD dan Malaria, Rescue Perindo  mengasapi lebih dari 200 rumah di kota Jayapâ¦ https://t.co/LMDo7DaoDi","Selamatkan warga dari serangan nyamuk DBD dan Malaria, Rescue Perindo  mengasapi lebih dari 200 rumah di kota Jayapura I Ketum Partai Perindo Bpk @hary_tanoe #PerindoUpdate https://t.co/r5Vfzn6aLn"
81,Thu Mar 29 13:35:57 +0000 2018,"Cegah Malaria, Dinkes Kota Jayapura LakukanÂ Fogging https://t.co/YmFrBLHcHQ https://t.co/JEOkbBpKPa",
82,Tue Nov 03 05:15:00 +0000 2020,"Usai menyerahkan dokumen pelaksanaan perubahan anggaran Tahun 2020, Walikota Jayapura menyampaikan mulai  3 Novembeâ¦ https://t.co/rJzlHl4E7G","Usai menyerahkan dokumen pelaksanaan perubahan anggaran Tahun 2020, Walikota Jayapura menyampaikan mulai  3 November 2020 ini rumah sakit pemerintah daerah, Kota Jayapura yang berada di Koya Barat Distrik Muara Tami â Papua resmi beroperasi.

#PapuaMaju #PapuaSejahtera https://t.co/2alTFgig9H"
83,Thu Nov 06 11:39:10 +0000 2014,Puskesmas di Kota Jayapura Masih Bingung ImplementasiÂ KPS http://t.co/iaFWMUgIze,
84,Tue Jan 23 07:43:46 +0000 2018,"Kabid Humas Polda Papua di Kota Jayapura, mengatakan aksi tersebut bertujuan untuk mencari dana guna meringankan peâ¦ https://t.co/fKItePyJv8","Kabid Humas Polda Papua di Kota Jayapura, mengatakan aksi tersebut bertujuan untuk mencari dana guna meringankan penderitaan yang dialami oleh warga atau korban campak dan gizi buruk yang terjadi di Kabupaten Asmat.
https://t.co/mAEVeWBzbA #thebestpol #polripromoter https://t.co/j3gYp5yq6i"
85,Tue May 28 07:14:07 +0000 2013,@KotaSentani Buat yg butuh Rantangan buat dirmh or kantor sekitar kota #jayapura n Abe bisa hub: 085292518828 Murah+sehat+halal,
86,Wed Nov 18 05:55:22 +0000 2020,"#BERITAPAPUA

PEMKOT JAYAPURA RESMI MILIKI RUMAH SAKIT BERNAMA RAMELA DI DISTRIK MUARA TAMI

Peresmian ini didukungâ¦ https://t.co/JnuGVwVyne","#BERITAPAPUA

PEMKOT JAYAPURA RESMI MILIKI RUMAH SAKIT BERNAMA RAMELA DI DISTRIK MUARA TAMI

Peresmian ini didukung penuh oleh DPRD kota Jayapura karena RS ini bisa memberikan pelayanan kesehatan secara maksimal kepada masyarakat di daerah perbatasan.

https://t.co/Ck2ityn8lv"
87,Tue May 09 14:56:12 +0000 2017,150 Warga Kurang Mampu di Kota Jayapura Terima KIS-PBIÂ Tambahan https://t.co/F8QehaW46VÂ â¦https://t.co/21gGmlFbgMâ¦ https://t.co/39VTXuqdkl,150 Warga Kurang Mampu di Kota Jayapura Terima KIS-PBI Tambahan https://t.co/F8QehaW46V â¦https://t.co/21gGmlFbgM https://t.co/PRNPisrtNr https://t.co/gr6o5o6dEU
88,Fri Aug 03 16:27:58 +0000 2018,#Dinkes_Kota_Jayapura Terus Kampanyekan #Pentingnya_Imunisasi_MRP https://t.co/h4xYQlr4A6Â  https://t.co/BKCpuIwKI4 https://t.co/YIvbov1bbu,
89,Mon Nov 04 03:29:54 +0000 2019,Rumah Sobat (Rumah Siap Obat dan Bekali Orang Kusta Keterampilan) dan Cinta Sobat (Cari dan Temukan Kusta Siap Obatâ¦ https://t.co/rldBrgQtHC,"Rumah Sobat (Rumah Siap Obat dan Bekali Orang Kusta Keterampilan) dan Cinta Sobat (Cari dan Temukan Kusta Siap Obati) saat ini juga digunakan oleh Pemda setempat sebagai salah satu lokus penilaian Kota Sehat di Kota Jayapura, Papua. 

#AnugerahASN2019 
#PNSInspiratif2019 https://t.co/xwKAM6MqLE"
90,Thu Aug 01 00:02:09 +0000 2019,Twittizen Shared: Dinkes Kota Jayapura Ungkap Temuan 6.765 Kasus HIV/AIDS https://t.co/TCbQDoQuTT https://t.co/vM59lnhnwa,
91,Wed May 27 09:10:02 +0000 2020,"Iyah diralat, rumah sakit di Kota Jayapura. Sa liat videonya. 
Semoga semua pasien lekas sehat spt sedia kala.",
92,Thu Nov 19 04:56:50 +0000 2020,"Masyarakat Kota Jayapura, RSUD Abepura mulai senin 23 November 2020, akan terbuka kembali untuk umum (Pasien Non Coâ¦ https://t.co/9bT6tw3sO5","Masyarakat Kota Jayapura, RSUD Abepura mulai senin 23 November 2020, akan terbuka kembali untuk umum (Pasien Non Covid) https://t.co/pqS0QNHGzc"
93,Tue Aug 05 07:44:23 +0000 2014,"Dinkes Kota Jayapura  Minta Puskesmas Tidak Berikan SR-APS: Jayapura,MAJALAHÂ  SELANGKAH -- Kepala Dinas Keseha... http://t.co/TAbjPQlhwU",
94,Thu Jul 02 13:10:04 +0000 2020,140 tenaga kesehatan yang terinfeksi virus korona itu berasal dari sembilan rumah sakit yang tersebar di Kota Jayapâ¦ https://t.co/ScRikri89w,"140 tenaga kesehatan yang terinfeksi virus korona itu berasal dari sembilan rumah sakit yang tersebar di Kota Jayapura, Kabupaten Jayapura, dan Keerom.  #PapuanLivesMatter https://t.co/MSyEel2I7C"
95,Mon Feb 19 14:15:07 +0000 2018,Papua - Ratusan perusahaan di Kota Jayapura daftarkan pekerjanya di BPJS https://t.co/VMAMqtTZr2,
96,Tue May 02 23:29:53 +0000 2017,62 Pendamping PKH di Kota Jayapura Ikut Sosialisasi BPJS Ketenagakerjaan https://t.co/aYb9tgrGeQÂ  #PUBLIKâ¦â¦ https://t.co/b8qPtLraXu,62 Pendamping PKH di Kota Jayapura Ikut Sosialisasi BPJS Ketenagakerjaan https://t.co/aYb9tgrGeQ  #PUBLIKâ¦ https://t.co/wBZk0TMivU https://t.co/5dPbGT2pIU
97,Mon Sep 19 03:00:44 +0000 2016,Obat Raja Singa Di Kota Jayapura | Toko Herbal De Nature | @scoopit https://t.co/rNcol4j8EY,
98,Tue May 02 23:29:48 +0000 2017,62 Pendamping PKH di Kota Jayapura Ikut Sosialisasi BPJSÂ Ketenagakerjaan https://t.co/q79aZN5rtiâ¦â¦ https://t.co/Xy2530KFD1,62 Pendamping PKH di Kota Jayapura Ikut Sosialisasi BPJS Ketenagakerjaan https://t.co/q79aZN5rtiâ¦ https://t.co/9sbEjgTVhK https://t.co/3u94a5ydpw
99,Fri Aug 03 05:33:13 +0000 2018,Dinkes Kota Jayapura Terus Kampanyekan Pentingnya Imunisasi MRP https://t.co/BroWhlTWeK #Papua #publik #campak,
100,Fri Nov 07 21:27:55 +0000 2014,Dinkes Kota Jayapura Isi HKN dengan Lomba danÂ Seminar http://t.co/70rCR7yU3G,
101,Sun Jun 08 08:59:14 +0000 2014,"Jayapura, MAJALAH SELANGKAH -- Pemerintah Kota Jayapura, Provinsi Papua melalui Dinas Kesehatan Kota Jayapura... http://t.co/EunddJqjx0",
102,Fri Feb 03 06:24:19 +0000 2017,"Data Resmi Puskesmas di Kota Jayapura Provinsi Papua Republik Indonesia, Lengkap dan Reliable https://t.co/zjIpf8blOr",
103,Tue Oct 14 01:45:23 +0000 2014,"4 Warga Kloofkamp, Distrik Jayapura Utara, Kota Jayapura, Papua dilarikan ke Rumah Sakit TNI Marthen Indey di Aryoko, pasca- #kebakaran",
104,Wed Oct 19 13:00:18 +0000 2016,"Cegah Penyakit Kaki Gajah di Kota Jayapura, Puskesmas Hamadi Gencarkan Pemberian Obat https://t.co/0tOkP1l7gbÂ â¦ https://t.co/1uV8QFPanS","Cegah Penyakit Kaki Gajah di Kota Jayapura, Puskesmas Hamadi Gencarkan Pemberian Obat https://t.co/0tOkP1l7gb  https://t.co/O2perN9A2T https://t.co/AnZ9OKQvwC"
105,Sun Jun 08 06:11:35 +0000 2014,#Papua Dinkes Kota Jayapura Tekad Tekan Angka TBC http://t.co/QhIkKwZhdN,
