created_at,text,tweet_en
Wed Feb 04 13:21:11 +0000 2015,"Dinas Kesehatan Kota Pekanbaru, Provinsi Riau,  mengatakan pola hidup yang tidak sehat serta suka mengkonsumsi... http://t.co/aaCyjn0Y2y","The Pekanbaru City Health Office, Riau Province, said that an unhealthy lifestyle and likes to consume ... http://t.co/aaCyjn0Y2y"
Thu May 31 19:48:32 +0000 2018,"Vidio: Penyakit Kota Pekanbaru Metropolitan Madani,  Hujan Sebentar Banjir, Warga: Bagai Mana mau Riau Madani https://t.co/6PVMz8nbd9","Vidio: Disease Pekanbaru Metropolitan Madani, Temporary Rain Flood, Residents: How do you want Riau Madani https://t.co/6PVMz8nbd9"
Fri Mar 24 04:16:07 +0000 2017,Realisasi Fisik RSUD Pekanbaru Sudah Capai 80 Persen: Bangunan Fisik Rumah Sakit Umum Daerah (RSUD) Kota PekanbaruÃ¢Â€Â¦ https://t.co/mCP0HgfDRN,Physical Realization of Pekanbaru Regional Hospital Has Reached 80 Percent: Physical Building of Pekanbaru City Regional General Hospital ¢ Â € Â¦ https://t.co/mCP0HgfDRN
Fri Oct 23 04:11:46 +0000 2015,Posko Evakuasi Balita di Tiga Puskesmas: Pemerintah Kota Pekanbaru kembali mengaktifkan posko evakuasi Balita ... https://t.co/sktU4MKN9H,Toddler Evacuation Posts at Three Puskesmas: Pekanbaru City Government reactivates Toddler Evacuation Posts ... https://t.co/sktU4MKN9H
Thu Apr 12 10:09:32 +0000 2018,Begini Cara Dinas Kesehatan Kota Pekanbaru Tangani Kasus Gizi Buruk https://t.co/VKDkl2n6IR https://t.co/4xGpOXwTJT,Here's How the Pekanbaru City Health Office Handles Malnutrition Cases https://t.co/VKDkl2n6IR https://t.co/4xGpOXwTJT
Sun Apr 29 14:05:03 +0000 2018,"Jadi Salah Satu Penyakit Mematikan di Indonesia, Prodia Ajak Para Wanita di Kota Pekanbaru Lawan Kanker ServiksÃ¢Â€Â¦ https://t.co/RvpaPmhddI","Becoming One of the Deadly Diseases in Indonesia, Prodia Invites Women in Pekanbaru to Fight Cervical CancerÃ ¢ Â € Â¦ https://t.co/RvpaPmhddI"
Thu Nov 20 13:31:53 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagak... http://t.co/X0kGeRepZj","Pekanbaru alerts Puskesmas to anticipate flooding: Pekanbaru City Health Office, Riau Province, has alerted ... http://t.co/X0kGeRepZj"
Sat Sep 14 09:05:20 +0000 2019,UPDATE INFO KABUT ASAP RIAU Sejak mulai kamis (12/9) perhitungan ISPU di dua alat di titik Tenayan Raya dan PusatÃ¢Â€Â¦ https://t.co/amHDiH0ICn,UPDATE INFO OF ASAP RIAU FOGS Since starting Thursday (12/9) ISPU calculations in two devices at Tenayan Raya and Pusat pointsÃ ¢ Â € Â¦ https://t.co/amHDiH0ICn
Tue Jan 30 17:02:15 +0000 2018,Foging Bukan Solusi Kurangi Populasi Nyamuk DBD: Dinas Kesehatan (Diskes) Kota Pekanbaru mengatakan foging bukanlahÃ¢Â€Â¦ https://t.co/ogtqabNx6U,Foging is not a solution to reduce dengue mosquito population: Pekanbaru City Health Office (Diskes) said foging is not ¢ Â € Â¦ https://t.co/ogtqabNx6U
Thu Jul 14 17:38:00 +0000 2016,Cerita nya keliling kota pekanbaru Ã³Â¾ÂŒÂ³Ã³Â¾ÂÂ—Ã³Â¾ÂÂ—Ã³Â¾Â°Â™ W/t  calon ibu bidanÃ³Â¾ÂŒÂ³,The story goes around the city of Pekanbaru Ã³Â¾ÂŒÂ³Ã³Â¾Â Â — Ã³Â¾Â Â — Ã³Â °Â ° Â ™ W / t prospective mother midwifeÃÂ¾ÂŒÂ³
Wed Oct 04 16:33:05 +0000 2017,WaspadaÃ¢Â€Â¦ Rupanya Masih Banyak Obat dan Kosmetik Ilegal Dijual di Kota Pekanbaru https://t.co/mL70kxo1gE https://t.co/R4cSCwpw4f,WaspadaÃ ¢ Â € Â¦ Apparently Many Illegal Drugs and Cosmetics For Sale in Pekanbaru City https://t.co/mL70kxo1gE https://t.co/R4cSCwpw4f
Wed Apr 06 03:17:09 +0000 2016,Sebanyak 45 Peserta Ikuti Seleksi Kepala Puskesmas di Kota Pekanbaru https://t.co/JqwvdEah32 https://t.co/LlD3kvxqog,A total of 45 participants took part in the selection of the head of the Puskesmas in Pekanbaru City https://t.co/JqwvdEah32 https://t.co/LlD3kvxqog
Tue Dec 24 05:20:25 +0000 2013,"Cc : @dhitprasetyo ""@Kota_Pekanbaru: Adit, Bocah Korban Penganiayaan Juga Alami Kekurangan Gizi http://t.co/tFhgJMbdKl - GoRiaudotcom""","Cc: @dhitprasetyo ""@Kota_Pekanbaru: Adit, Child Victim of Persecution Also Has Malnutrition http://t.co/tFhgJMbdKl - GoRiaudotcom"""
Tue Sep 24 02:32:41 +0000 2019,Relawan MDMC Kota Pekanbaru salurakan masker n95 ke posko Rumah Evakuasi Korban Bencana Asap di Klinik Pratama UMRIÃ¢Â€Â¦ https://t.co/1vHvd9HVO5,MDMC volunteers in Pekanbaru City distribute n95 masks to the Evacuation House for Smoke Disaster Victims at the UMRI Primary ClinicÃ ​​¢ Â € Â¦ https://t.co/1vHvd9HVO5
Tue Apr 24 11:11:58 +0000 2018,RSUD Tengku Rafian Siak Menuju Akreditasi SNARS https://t.co/S6MA2sRTqr https://t.co/N3hqtpzCoV,Tengku Rafian Siak Hospital Towards SNARS Accreditation https://t.co/S6MA2sRTqr https://t.co/N3hqtpzCoV
Wed Feb 06 12:18:42 +0000 2013,"@Kota_Pekanbaru mlm2 cari cemilan sehat enaknya ke susu kdle segar alami sbrng plz.telkom sudirman,ditunggu y tweepss..","@Kota_Pekanbaru mlm2 are looking for delicious healthy snacks to fresh natural kdle milk sbrng plz.telkom sudirman, waiting for you tweepss .."
Fri Aug 30 08:51:35 +0000 2013,"Cuaca Di Pekanbaru Tidak Sehat Akibat Kabut Asap: Pekanbaru, Riau Kualitas udara di kota Pekanbaru, Riau semak... http://t.co/DPKEZ4Pa2X","Weather in Pekanbaru is unhealthy due to haze: Pekanbaru, Riau Air quality in the city of Pekanbaru, Riau is growing ... http://t.co/DPKEZ4Pa2X"
Tue Mar 11 23:01:08 +0000 2014,"Pekanbaru KLB penyakit akibat asap: Kota Pekanbaru, Provinsi Riau, kini tercatat berada dalam Kejadian Luar Biasa (KLB) yang warganya...","Pekanbaru Outbreaks of haze-related diseases: Pekanbaru City, Riau Province, is now listed as being in an Extraordinary Event (KLB) where its citizens ..."
Thu Oct 01 02:36:35 +0000 2020,"@PongKongMinja Hai Sahabat. dapat kami informasikan untuk Kota Pekanbaru, Sahabat dapat menukarkan vouchernya di LaÃ¢Â€Â¦ https://t.co/zufi2iBiZB","@PongKongMinja Hi Friends. We can inform you about Pekanbaru City, you can exchange the voucher at LaÃ ¢ Â € Â¦ https://t.co/zufi2iBiZB"
Thu May 21 05:55:13 +0000 2015,"Perawat bukan dirumah sakit atau klinik, dialam juga. Temanya merawat alam hari ni @dinas perumahan,pemukiman dan cipta karya kota pekanbaru","The nurse is not in a hospital or clinic, in nature either. The theme is caring for nature today @dinas housing, settlements and Cipta Karya kota Pekanbaru"
Sat Oct 12 10:40:53 +0000 2013,"RTRW Kota Pekanbaru Belum Disahkan, Pembangunan Pesat Terus:  Riau Pos Online-Pembangunan bidan... http://t.co/nntMXvf4jA (Via Riaupos)","Pekanbaru City RTRW Not Yet Ratified, Rapid Development Continues: Riau Pos Online-Development of midwives ... http://t.co/nntMXvf4jA (Via Riaupos)"
Mon Nov 16 07:49:40 +0000 2015,"Diskes Pekanbaru Diminta Aktif Cegah DBD: Peralihan musim seperti yang terjadi di Kota Pekanbaru saat ini, san... https://t.co/JMDprPoaBE","Pekanbaru Diskes Asked to Be Active to Prevent DHF: Seasonal shifts such as what is happening in Pekanbaru City at this time, ... https://t.co/JMDprPoaBE"
Wed Feb 25 01:30:05 +0000 2015,#TuitPekanbaru Wali Kota Pekanbaru Belum Ada Nyatakan KLB Demam Berdarah #Pekanbaru #Tuit,#TuitPekanbaru Mayor of Pekanbaru Has Not Yet Declared Outbreak of Dengue Fever #Pekanbaru #Tuit
Fri Aug 30 08:23:35 +0000 2013,"Cuaca Di Pekanbaru Tidak Sehat Akibat Kabut Asap: Pekanbaru, Riau Kualitas udara di kota Pekanbaru, Riau semak... http://t.co/XmmVh4axyk","Weather in Pekanbaru is not healthy due to haze: Pekanbaru, Riau Air quality in the city of Pekanbaru, Riau is growing ... http://t.co/XmmVh4axyk"
Sat Feb 27 05:02:16 +0000 2016,#KabarPP Jalan Sehat Jelang Musyda Ke-11 Muhammadiyah dan 'Aisyiyah Kota Pekanbaru https://t.co/xs00YoFqwx,#KabarPP Healthy Walk Ahead of Muhammadiyah's 11th Musyda and 'Aisyiyah of Pekanbaru City https://t.co/xs00YoFqwx
Mon Feb 06 17:52:22 +0000 2017,"Data Resmi Puskesmas di Kota Pekanbaru Provinsi Riau Republik Indonesia, Lengkap dan Reliable https://t.co/eB0aswZSsc","Official Data of Puskesmas in Pekanbaru City, Riau Province, Republic of Indonesia, Complete and Reliable https://t.co/eB0aswZSsc"
Wed Sep 16 13:28:33 +0000 2015,"Di saatÃ‚Â  warga banyak yang sakit, eh Wali Kota Pekanbaru, Firdaus MT tetap melanjutkan kunker ke Tiongkok. http://t.co/dOGRnbaLvJ","While many residents were sick, the Mayor of Pekanbaru, Firdaus MT, continued his visit to China. http://t.co/dOGRnbaLvJ"
Fri Feb 03 08:11:00 +0000 2017,"Data Resmi Puskesmas di Kota Pekanbaru Provinsi Riau Republik Indonesia, Lengkap dan Reliable https://t.co/NWBWVbGOfT","Official Data of Puskesmas in Pekanbaru City, Riau Province, Republic of Indonesia, Complete and Reliable https://t.co/NWBWVbGOfT"
Tue Apr 16 01:30:22 +0000 2019,"Sebanyak dua pasien yang dirawat di Rumah Sakit Jiwa Tampan, Kota Pekanbaru, Riau, sudah mengantongi undangan untukÃ¢Â€Â¦ https://t.co/cjiSCOAWDu","A total of two patients who were treated at the Tampan Mental Hospital, Pekanbaru City, Riau, have pocketed invitations toÃ ¢ Â € Â¦ https://t.co/cjiSCOAWDu"
Wed Sep 17 10:18:19 +0000 2014,"Sama kyk Payakumbuh""@Metro_TV: Udara Kota Pekanbaru tak Sehat via @metro_tv http://t.co/qHlxVV1E97""","Same as Payakumbuh ""@Metro_TV: Pekanbaru City Air is unhealthy via @metro_tv http://t.co/qHlxVV1E97"""
Mon Dec 07 15:20:26 +0000 2015,"#berita Kelurahan Simpang Tiga, Kecamatan Bukit Raya mewakili kota Pekanbaru di Lomba Pola Hidup Bersih Sehat ... https://t.co/70qzasL5Mo","#berita Simpang Tiga Village, Bukit Raya District representing the city of Pekanbaru in the Clean and Healthy Lifestyle Competition ... https://t.co/70qzasL5Mo"
Fri Jul 10 18:35:30 +0000 2015,Udara Kota Pekanbaru Mulai Tidak Sehat akibat Kabut Asap http://t.co/ZKOGo71scT http://t.co/iI75gMBIKW,Pekanbaru City Air Starts Unhealthy due to Haze http://t.co/ZKOGo71scT http://t.co/iI75gMBIKW
Tue Jan 30 06:22:24 +0000 2018,Agen Jual Obat Telat Bulan Cytotec Di Kota Pekanbaru || 081227677373 || Agen Jual Obat Penggugur Kandungan Di AreaÃ¢Â€Â¦ https://t.co/XgeyDdOjRA,Cytotec Month Late Drug Selling Agent In Pekanbaru City || 081227677373 || Agent Selling Abortion Drugs AreaÃ ¢ Â € Â¦ https://t.co/XgeyDdOjRA
Wed Jul 20 10:03:43 +0000 2016,"Mau sehat ? gampang dan praktis bisa dilakukan dirumah bersama ""Nikita Jogging"" cc @Kota_Pekanbaru https://t.co/ZHy6rp0KJp","Want to be healthy? easy and practical can be done at home with ""Nikita Jogging"" cc @Kota_Pekanbaru https://t.co/ZHy6rp0KJp"
Fri Jan 26 10:46:56 +0000 2018,"Walikota Pekanbaru DR.H.Firdaus,ST,MT Soft Opening RSUD Kota Pekanbaru https://t.co/z1X1ZFUiUf","Mayor of Pekanbaru DR. H. Firdaus, ST, MT Soft Opening RSUD Kota Pekanbaru https://t.co/z1X1ZFUiUf"
Thu Nov 20 13:39:19 +0000 2014,"#Feito_Tuta_Bueno'Ã¢Â™Â¥] Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Pr... http://t.co/RRF8vKajml Ã¢Â™Â¦Ã¢Â™Â¥","# Feito_Tuta_Bueno'Ã ¢ Â ™ Â ¥] Pekanbaru alerts Puskesmas to anticipate floods: Pekanbaru City Health Office, Pr ... http://t.co/RRF8vKajml Ã ¢ Â ™ Â¦Ã ¢ Â ™ Â ¥"
Sun Oct 02 14:00:09 +0000 2016,https://t.co/nCuSCZOpx4  Kepala BPMKB Kota Pekanbaru Legalkan Pungutan di Posyandu https://t.co/HMqDO097pQ,https://t.co/nCuSCZOpx4 Head of BPMKB Pekanbaru City Legalizes Charges at Posyandu https://t.co/HMqDO097pQ
Tue Jun 12 01:27:07 +0000 2018,Dinas Kesehatan Kota Pekanbaru menerbitkan kebijakan operasional Pusat Kesehatan Masyarakat (Puskesmas) selama 24 jÃ¢Â€Â¦ https://t.co/HGmFn65VTU,The Pekanbaru City Health Office issued the operational policy of the Public Health Center (Puskesmas) for 24 jÃ ¢ Â € Â¦ https://t.co/HGmFn65VTU
Sun Dec 11 03:09:55 +0000 2016,"Selamat hari minggu ma, pa. Sehat terus ya inong among.Ã¢Â€Â¦ (w/ Mama &amp; Papa at Gereja HKBP Kota Pekanbaru) [pic] Ã¢Â€Â” https://t.co/Jj8VOWd7Fv","Happy Sunday ma, dad. Keep in good health among.Ã ¢ Â € Â¦ (w / Mama & amp; Papa at HKBP Church Pekanbaru City) [pic] Ã ¢ Â € Â ”https://t.co/Jj8VOWd7Fv"
Mon Apr 30 05:22:31 +0000 2018,"Jadi Salah Satu Penyakit Mematikan di Indonesia, Prodia Ajak Para Wanita di Kota Pekanbaru ... https://t.co/SjCQnnK1He","Becoming One of the Deadly Diseases in Indonesia, Prodia Invites Women in Pekanbaru City ... https://t.co/SjCQnnK1He"
Fri Apr 28 17:48:06 +0000 2017,Penderita DBD di Kota Pekanbaru Terus Meningkat https://t.co/Esp4sDwK04 https://t.co/tkdP0QVdgG,DHF sufferers in Pekanbaru City continue to increase https://t.co/Esp4sDwK04 https://t.co/tkdP0QVdgG
Thu Jun 30 14:19:38 +0000 2016,"Klaim Diskes Pekanbaru, Vaksin di 20 Puskesmas Kota Pekanbaru Aman Alias Tak Ada Yang Palsu https://t.co/KjRlxPFGlu","Pekanbaru Diskes Claims, Vaccines at 20 Puskesmas Pekanbaru City are Safe Alias ​​Nothing is Fake https://t.co/KjRlxPFGlu"
Thu Oct 08 01:19:45 +0000 2015,asap !! senam jalan terooooos biar sehatÃ°ÂŸÂ™Â†Ã°ÂŸÂ˜Â”Ã°ÂŸÂ˜Âª (at Kantor Dinas Pendapatan Daerah Kota Pekanbaru) [pic] Ã¢Â€Â” https://t.co/ftGdE1Dyxn,smoke !! Exercise the best way to stay healthyÃ ° ÂŸÂ ™ Â Ã ° ÂŸÂ˜Â ”Ã ° ÂŸÂ˜Âª (at Pekanbaru City Regional Revenue Service Office) [pic] Ã ¢ Â € Â” https://t.co/ftGdE1Dyxn
Mon Sep 26 07:28:46 +0000 2016,"Dokter Gigi Gadungan jadi Tersangka Tunggal, Polisi Selidiki Praktik Dokter Ilegal Lainnya di Kota Pekanbaru https://t.co/8rpv42uhS8","Fake Dentist Becomes Sole Suspect, Police Investigate Other Illegal Doctor Practices in Pekanbaru City https://t.co/8rpv42uhS8"
Sat Nov 23 04:16:55 +0000 2013,Dinas terakhir Ã°ÂŸÂ’ÂƒÃ°ÂŸÂ™Â†Ã°ÂŸÂ˜Â˜ (at Puskesmas Limapuluh Kota Pekanbaru) Ã¢Â€Â” https://t.co/ftLFwNiB8j,Last agency Ã ° ÂŸÂ'ÂƒÃ ° ÂŸÂ ™ Â † Ã ° ÂŸÂ˜Â˜ (at Puskesmas Limapuluh Pekanbaru City) Ã ¢ Â € Â ”https://t.co/ftLFwNiB8j
Tue Sep 03 16:00:18 +0000 2013,Opp yaa sehat yaa :) RT @yayaRahmawaty: RT @iu_hidayat: Nikmati kerja malam di ujung kota pekanbaru,Opp yaa healthy yaa :) RT @yayaRahmawaty: RT @iu_hidayat: Enjoy the night work at the end of the city of Pekanbaru
Tue Sep 17 00:41:12 +0000 2013,At Puskesmas Limapuluh Kota Pekanbaru Ã¢Â€Â” https://t.co/RFPsslSzHH,At Puskesmas Limapuluh Kota Pekanbaru Ã ¢ Â € Â ”https://t.co/RFPsslSzHH
Mon Jan 13 22:51:33 +0000 2020,Mohon konfirmasi BPJS di RS Jiwa di kota Pekanbaru untuk pengobatan jalan dllnya..dipungut bayaran Info dr RS..BPJSÃ¢Â€Â¦ https://t.co/WNzew945uh,"Please confirm BPJS at the Mental Hospital in Pekanbaru city for road treatment, etc ... Info from RS..BPJS is charged. Info from RS..BPJSÃ ¢ Â € Â¦ https://t.co/WNzew945uh"
Fri Feb 19 09:08:19 +0000 2016,Wali Kota Pekanbaru: Status Kejadian Luar Biasa Demam Berdarah Belum Bisa Ditetapkan https://t.co/eYObbgTMFz,Mayor of Pekanbaru: Status of Outbreak of Dengue Fever Can Not Be Determined https://t.co/eYObbgTMFz
Thu Aug 14 03:22:02 +0000 2014,Sakit loh Ã°ÂŸÂ˜Â‚Ã°ÂŸÂ˜Â‚Ã°ÂŸÂ˜Â‚ (at PM MUTU Kota Pekanbaru ) [pic] Ã¢Â€Â” https://t.co/YdyNp3pYIb,You are sick Ã ° ÂŸÂ˜Â‚Ã ° ÂŸÂ˜Â‚Ã ° ÂŸÂ˜Â ‚(at PM MUTU Kota Pekanbaru) [pic] Ã ¢ Â € Â” https://t.co/YdyNp3pYIb
Fri Apr 03 08:30:06 +0000 2015,"Tak Ada Anggaran, 10 Mobil Ambulance Rusak Mangkrak di Dinkes Pekanbaru: Kepada Dinas kesehatan Kota Pekanbaru... http://t.co/Y4jQA76IwK","No Budget, 10 Ambulance Cars Damaged and Cracked at the Pekanbaru Health Office: To the Pekanbaru City Health Office ... http://t.co/Y4jQA76IwK"
Tue Mar 11 21:56:20 +0000 2014,"Pekanbaru KLB penyakit akibat asap: Kota Pekanbaru, Provinsi Riau, kini tercatat berada dalam Kejadian Luar Bi... http://t.co/HhRhmh2trV","Pekanbaru Outbreaks of haze-induced diseases: Pekanbaru City, Riau Province, is now listed as part of the Outer Bi ... http://t.co/HhRhmh2trV"
Fri Feb 19 08:01:49 +0000 2016,Wako Pekanbaru Minta Jalankan Program 3 M untuk Atasi DBD: Wali Kota Pekanbaru DR Firdaus MT mengingatkan masy... https://t.co/RXs145VIx1,Pekanbaru Mayor Asks to Run 3 M Program to Overcome DHF: Pekanbaru Mayor DR Firdaus MT reminded the public ... https://t.co/RXs145VIx1
Mon Jul 04 09:38:42 +0000 2016,"Selama Lebaran, RS dan Puskesmas Harus Standby 24 Jam: Puskesmas dan rumah sakit di Kota Pekanbaru, tetap mem... https://t.co/SIj4yqvscM","During Lebaran, Hospitals and Puskesmas Must Standby 24 Hours: Puskesmas and hospitals in Pekanbaru City, keep ... https://t.co/SIj4yqvscM"
Fri Oct 24 09:26:03 +0000 2014,"#TuitPekanbaru 'Riau Punya 2 Ribu Dokter, Tapi Bertumpuk di Pusat Kota' #Pekanbaru #Tuit","#TuitPekanbaru 'Riau Has 2 Thousand Doctors, But Stacked in the City Center' #Pekanbaru #Tuit"
Thu Jan 03 00:13:01 +0000 2019,Pembunuhan Sadis di Siak Dipicu Sakit Hati Hanya Dibantu Rp 5 Juta untuk Nikah - https://t.co/dRjTcgrdwbÃ¢Â€Â¦ https://t.co/ufcfc1TLlm,Sadistic Murder in Siak Triggered by Heartache Only Rp. 5 Million for Marriage - https://t.co/dRjTcgrdwbÃ¢Â‚Â€ https://t.co/ufcfc1TLlm
Sat May 02 02:02:35 +0000 2015,"Selamat ulang tahun Pak @firdaus_stmt Smg panjang umur, sehat sll &amp; memimpin kota Pekanbaru dg baik.","Happy birthday Mr. @firdaus_stmt Have a long, healthy life & amp; leading the city of Pekanbaru well."
Mon Sep 21 00:12:47 +0000 2020,"Pasien Covid-19 Terus Bertambah, RS di #Pekanbaru Kewalahan Obat dan Ruangan Penuh Rumah sakit rujukan penangananÃ¢Â€Â¦ https://t.co/iZnOAs5CIX","Covid-19 Patients Continue to Increase, Hospitals in #Pekanbaru Overwhelmed by Drugs and Full Rooms of Referral Hospitals for TreatmentÃ ¢ Â € Â¦ https://t.co/iZnOAs5CIX"
Sun Dec 20 14:20:46 +0000 2020,"Ã°ÂŸÂ™Â""Ahmad S Udi, salah satu penyintas covid-19 dari kota Pekanbaru,Ã‚Â Riau.","Ã ° ÂŸÂ ™ Â ""Ahmad S Udi, one of the covid-19 survivors from the city of Pekanbaru, Ã‚Â Riau."
Fri Feb 09 08:35:12 +0000 2018,Pemerintah Kota Pekanbaru Berhasil Bangun lalu Resmikan Rumah Sakit Daerah untuk Warganya; Ibarat Mimpi Jadi Nyata https://t.co/vap0l1fPjC,Pekanbaru City Government Successfully Built and Inaugurated a Regional Hospital for Its Residents; Like a dream come true https://t.co/vap0l1fPjC
Sun Oct 02 12:53:48 +0000 2016,"(TribunPekanbaru ) Warga Keluhkan Pungutan di Posyandu, Ini Tanggapan Kadiskes Kota Pekanbaru https://t.co/nznh1jpB84 #BeritaRiau","(TribunPekanbaru) Residents Complain about Charges at Posyandu, This Is the Response of the Head of Pekanbaru City Health Office https://t.co/nznh1jpB84 #BeritaRiau"
Wed Sep 26 04:45:20 +0000 2018,Penjual Obat Peninggi Badan Di Kota Pekanbaru Ã¢Â€Â“Ã‚Â Riau https://t.co/XsvHTyJlmf https://t.co/WiFij9HmHP,Agency Enhancing Drug Seller in Pekanbaru City Ã ¢ Â € Â “Ã‚Â Riau https://t.co/XsvHTyJlmf https://t.co/WiFij9HmHP
Thu Dec 19 01:21:14 +0000 2013,At Puskesmas Limapuluh Kota Pekanbaru Ã¢Â€Â” https://t.co/LUXCCulF3M,At Puskesmas Limapuluh Kota Pekanbaru Ã ¢ Â € Â ”https://t.co/LUXCCulF3M
Wed Dec 20 03:27:42 +0000 2017,Pelayanan RSUD Klas C Takkan Maksimal DPRD: https://t.co/Miy4CEMBIM - Anggota DPRD Kota Pekanbaru Herwan NasriÃ¢Â€Â¦Ã¢Â€Â¦ https://t.co/iEjDjAVpes,Class C Hospital Services Will Not Be Maximum DPRD: https://t.co/Miy4CEMBIM - Member of Pekanbaru City DPRD Herwan NasriÃ ¢ Â € Â¦Ã ¢ Â € Â¦ https://t.co/iEjDjAVpes
Sat Aug 31 10:19:22 +0000 2019,Penghentian kala itu merujuk pada penetapan status siaga darurat kabut asap di Kota Pekanbaru. CFD saat kabut asapÃ¢Â€Â¦ https://t.co/vodVTbeH5t,The termination at that time refers to the establishment of the haze emergency alert status in Pekanbaru City. CFD during hazeÃ ¢ Â € Â¦ https://t.co/vodVTbeH5t
Sun Oct 02 13:01:39 +0000 2016,"Warga Keluhkan Pungutan di Posyandu, Ini Tanggapan Kadiskes Kota Pekanbaru https://t.co/YvO7G5wLAW (TribunPekanbaru)","Residents Complain about Charges at Posyandu, This Is the Response of the Head of Pekanbaru City Health Office https://t.co/YvO7G5wLAW (TribunPekanbaru)"
Sun Mar 09 03:16:26 +0000 2014,"Udara Pekanbaru sangat tidak sehat akibat asap: Kualitas udara di Kota Pekanbaru kini dalam status ""Sangat ... http://t.co/KswR6bWCwg RT","Pekanbaru air is extremely unhealthy due to smoke: The air quality in Pekanbaru City is now in a status of ""Very ... http://t.co/KswR6bWCwg RT"
Wed Aug 07 03:42:42 +0000 2019,PEKANBARU (HR)- Dinas Kesehatan Kota Pekanbaru menginstruksikan kepada pihak Puskesmas agar memaksimalkan layanan tÃ¢Â€Â¦ https://t.co/40fyT9zu7F,PEKANBARU (HR) - Pekanbaru City Health Office instructed the Puskesmas to maximize services tÃ ¢ Â € Â¦ https://t.co/40fyT9zu7F
Thu Nov 20 13:34:58 +0000 2014,"Pekanbaru siagakan Puskesmas antisipasi banjir: Dinas Kesehatan Kota Pekanbaru, Provinsi Riau, telah menyiagak... http://t.co/832Do2apV7","Pekanbaru alerts Puskesmas to anticipate flooding: Pekanbaru City Health Office, Riau Province, has alerted ... http://t.co/832Do2apV7"
