created_at,text,tweet_en
Fri Jan 11 01:37:19 +0000 2013,"Pemkab Bekasi Alokasikan Dana Rp 31 M Untuk Jamkesda: CIKARANG, (PRLM).- Pemerintah Kabupaten Bekasi, akan menga... http://t.co/lJvFlF2Y","Bekasi Regency Government Allocates Rp. 31 Billion for Jamkesda: CIKARANG, (PRLM) .- Bekasi Regency Government, will take ... http://t.co/lJvFlF2Y"
Thu Oct 22 05:46:29 +0000 2020,@widie1023 RSUD kabupaten bekasi ini yg dkt pasar induk cibitung,@ widie1023 Bekasi district hospital which is the main market of Cibitung
Wed Dec 13 07:28:14 +0000 2017,"Kasus Difteri, Dinkes Kota dan Kabupaten Bekasi Lakukan Vaksinasi Massal https://t.co/xLxNLzRFXo","Diphtheria Case, Bekasi City and District Health Office Conducts Mass Vaccination https://t.co/xLxNLzRFXo"
Tue Feb 06 09:42:31 +0000 2018,Nih Tanggapan Kadinkes Kabupaten Bekasi Soal Romeo yang Sakit Kanker Tulang dan RoziÃ¢Â€Â¦ https://t.co/szn6kFh9BD,Here is the response from the Bekasi District Head of Health Office to Romeo with Bone Cancer and RoziÃ ¢ Â € Â¦ https://t.co/szn6kFh9BD
Wed Sep 17 13:28:47 +0000 2014,"20.28 @INHOTCH: RSUD Kabupaten Bekasi, milik Pemkab Bekasi status akreditasinya kadaluarsa sejak 21 Juni 2014.","20.28 @INHOTCH: Bekasi District Hospital, which belongs to the Bekasi Regency Government, its accreditation status has expired since June 21, 2014."
Sat Sep 29 08:22:27 +0000 2018,"Mobil Wara Wiri, fasilitas antar jemput pasien dari Pintu Masuk RSUD Kabupaten Bekasi. https://t.co/7mELIdIB7k","Wara Wiri car, a patient shuttle facility from the Bekasi District Hospital Entrance. https://t.co/7mELIdIB7k"
Wed Feb 18 09:44:16 +0000 2015,Eks Dirut RSUD Kabupaten Bekasi Digelandang Jaksa http://t.co/FNg1PTfXnt,The former Managing Director of the Bekasi Regency Regional Hospital was attacked by prosecutors http://t.co/FNg1PTfXnt
Mon Jan 19 23:50:47 +0000 2015,"semacam rutinitas yg bentar lagi bakalÃ¢Â€Â¦ (w/ Theresa, Yuvita, &amp; 2 others at RSUD Kabupaten Bekasi) [pic] Ã¢Â€Â” https://t.co/Jr6Vc6kf9y","kind of routine that will soonÃ ¢ Â € Â¦ (w / Theresa, Yuvita, & amp; 2 others at RSUD Kabupaten Bekasi) [pic] Ã ¢ Â € Â ”https://t.co/Jr6Vc6kf9y"
Tue Feb 16 09:56:42 +0000 2016,"DBD mulai mewabah di Desa Bahagia, Kecamatan Babelan, Kabupaten Bekasi. Sekitar 4 orang terjangkit, satu diantaranya meninggal dunia.","DHF has started to become epidemic in Bahagia Village, Babelan District, Bekasi Regency. About 4 people were infected, one of them died."
Sun Sep 15 12:45:27 +0000 2019,RSUD Cibitung Kabupaten Bekasi Canangkan Zona Integritas https://t.co/P1FLLLNKBl lewat @kabarsebelas,"Cibitung Regional Hospital, Bekasi Regency Launches Integrity Zone https://t.co/P1FLLLNKBl via @kabarsebelas"
Fri Feb 05 01:23:52 +0000 2016,"Sembilan Balita di Bekasi Meninggal karena DBD: Di Kabupaten Bekasi, penderita DBD sejak 2015 sampai Januari 2... https://t.co/0cYgv4EAcy","Nine Toddlers in Bekasi Died of DHF: In Bekasi District, dengue sufferers from 2015 to January 2 ... https://t.co/0cYgv4EAcy"
Fri Oct 17 23:30:38 +0000 2014,"Seluruh RS Diusulkan Terima Pasien BPJS: ANGGOTA Komisi D DPRD Kabupaten Bekasi, Fatmah Hanum, menggulirkan wa... http://t.co/ABYuVq7XhG","All Hospitals Proposed to Accept BPJS Patients: Member of Commission D DPRD Bekasi Regency, Fatmah Hanum, rolling out wa ... http://t.co/ABYuVq7XhG"
Sat Apr 27 17:08:29 +0000 2013,"Cc : @VinyApriliani_ ""@ridwan8sugianto: Happy birthday lay, moga panjang umur, sehat seSemoga juga sih lo jadi baki di kabupaten bekasi :D""","Cc: @VinyApriliani_ ""@ ridwan8sugianto: Happy birthday lay, I wish you a long, healthy life. Hopefully you will become a tray in Bekasi district: D"""
Wed Jul 16 15:59:12 +0000 2014,Hamdallah selesai follow up malam pasien anak.. yuk tidur bareng teteh2.. (at RSUD Kabupaten Bekasi) Ã¢Â€Â” https://t.co/tftxl7BR6C,Hamdallah finished the night follow-up for the pediatric patient ... let's sleep together ... (at Bekasi District Hospital) Ã ¢ Â € Â ”https://t.co/tftxl7BR6C
Fri Nov 27 04:51:59 +0000 2015,"Muka2 abis tempur... mabok UU Ã°ÂŸÂ˜Â„Ã°ÂŸÂ˜Â„Ã°ÂŸÂ˜Â„ (with Irawati, meliya, and 7 others at RSUD Kabupaten Bekasi) [pic] Ã¢Â€Â” https://t.co/RSNaGTLNqc","Faces after combat ... drunk on Law Ã ° ÂŸÂ˜Â „Ã ° ÂŸÂ˜Â„ Ã ° ÂŸÂ˜Â „(with Irawati, Meliya, and 7 others at RSUD Kabupaten Bekasi) [pic] Ã ¢ Â € Â” https : //t.co/RSNaGTLNqc"
Fri Jan 18 10:24:15 +0000 2013,"bekasi banjir ga dok? RT @jaka_krisna: I'm at RSUD Kabupaten Bekasi (Kabupaten Bekasi, Jawa Barat) http://t.co/dx7VfEt3","does it flood or not doc? RT @jaka_krisna: I'm at RSUD Bekasi Regency (Bekasi Regency, West Java) http://t.co/dx7VfEt3"
Mon Jan 05 16:34:56 +0000 2015,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan http://t.co/CuNT9P4wCe http://t.co/TR11hC0aBL,How to go to Bekasi District Hospital using BPJS Kesehatan http://t.co/CuNT9P4wCe http://t.co/TR11hC0aBL
Tue Apr 10 23:17:50 +0000 2018,"Alhamdulillah, SDIT An Najma berperan aktif mengikuti lomba Dokter Cilik (Dokcil) Tingkat Kabupaten Bekasi. Di RS.HÃ¢Â€Â¦ https://t.co/9ur3hVqpfC","Alhamdulillah, SDIT An Najma played an active role in participating in the Little Doctor (Dokcil) Competition at the Bekasi Regency Level. At RS. HÃ ¢ Â € Â¦ https://t.co/9ur3hVqpfC"
Wed May 30 12:05:32 +0000 2018,"@BPJSKesehatanRI Klo tuk cabang kantor bpjs wilayah kabupaten bekasi.. D mna yg terdekat.. Alamt sya d pebayuran kab. Bekasi,  tks..","@BPJSK KesehatanRI For the branch of the BPJS office in the Bekasi regency .. Where is the closest one? Bekasi, thanks ..."
Tue Jun 04 14:28:52 +0000 2013,Bolos...bolos...@BekasiRayaNews: DPRD Kabupaten Bekasi Sidak Alat Kontrasepsi ke Sejumlah Puskesmas http://t.co/y0RBTsAoTx,Truancy ... truancy ... @ BekasiRayaNews: Bekasi Regency DPRD Checks Contraceptives at a Number of Puskesmas http://t.co/y0RBTsAoTx
Tue Jun 04 13:42:37 +0000 2013,DPRD Kabupaten Bekasi Sidak Alat Kontrasepsi ke Sejumlah Puskesmas http://t.co/8Nfl6PQi7l,Bekasi Regency DPRD Checks Contraceptives at a Number of Puskesmas http://t.co/8Nfl6PQi7l
Tue Oct 03 04:11:41 +0000 2017,Obat Perontok Bulu Dan Harganya di KabupatenÃ‚Â Bekasi https://t.co/YjEpJAFazi https://t.co/kKGGgOUKFW,Hair Removal Drugs and Their Prices in Bekasi Regency https://t.co/YjEpJAFazi https://t.co/kKGGgOUKFW
Tue Oct 07 14:27:07 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... http://t.co/rfeN7z1Mfi,"13,800 PNS Bekasi Regency obtain BPJS facilities: A total of 13,800 Civil Servants within the scope of the Government ... http://t.co/rfeN7z1Mfi"
Tue Jun 30 04:53:30 +0000 2015,@nenengyasin Dinkes Kabupaten Bekasi Diduga Lakukan Pungli SK CPNS K2 http://t.co/HSVNdadSXZ lewat @,@nenengyasin Bekasi District Health Office Allegedly Conducted Extortion SK CPNS K2 http://t.co/HSVNdadSXZ via @
Fri Sep 13 09:40:15 +0000 2019,Kegiatan pendampingan ePuskesmas NG di Puskesmas Mekarsari Kabupaten Bekasi yang telah dilaksanakan pada tanggal 9Ã¢Â€Â¦ https://t.co/x7MkqQ1212,"NG ePuskesmas mentoring activities at the Mekarsari Community Health Center, Bekasi Regency which was held on 9Ã ¢ Â € Â¦ https://t.co/x7MkqQ1212"
Wed Nov 05 13:00:30 +0000 2014,DPRD Kabupaten Bekasi dalami tewasnya pasien gizi buruk http://t.co/AfyFy8uYDd,The Bekasi Regency DPRD examines the death of a malnutrition patient http://t.co/AfyFy8uYDd
Sun Jul 17 09:08:03 +0000 2016,"Kasus Vaksin Palsu, Dinkes Kabupaten Bekasi Ogah Disebut Lalai https://t.co/nLgdC2gBT7","Fake Vaccine Case, Bekasi District Health Office Is Not Called Negligent https://t.co/nLgdC2gBT7"
Sun Sep 04 12:02:58 +0000 2016,Kabupaten Bekasi Tunggak Utang Rp 18 M ke Rumah Sakit Swasta: Rumah sakit swasta menjadi andalan karena rumah... https://t.co/jXrQeDm3lw,Bekasi Regency is in arrears of IDR 18 billion in debt to private hospitals: Private hospitals are a mainstay because houses ... https://t.co/jXrQeDm3lw
Tue Feb 06 09:42:31 +0000 2018,Nih Tanggapan Kadinkes Kabupaten Bekasi Soal Romeo yang Sakit Kanker Tulang dan RoziÃ¢Â€Â¦ https://t.co/szn6kFh9BD,Here is the response from the Bekasi District Head of Health Office to Romeo with Bone Cancer and RoziÃ ¢ Â € Â¦ https://t.co/szn6kFh9BD
Tue Aug 19 15:33:37 +0000 2014,Cepet sembuh yah om. Reres jenguk nih sama toleh (at RSUD Kabupaten Bekasi) Ã¢Â€Â” https://t.co/55QGmmd7FP,"Get well soon, uncle. Please visit toleh (at RSUD Kabupaten Bekasi) Ã ¢ Â € Â ”https://t.co/55QGmmd7FP"
Tue Oct 07 14:31:42 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... http://t.co/Pa3P2T3P68,"13,800 PNS Bekasi Regency obtain BPJS facilities: A total of 13,800 Civil Servants within the scope of the Government ... http://t.co/Pa3P2T3P68"
Mon Jun 27 16:14:24 +0000 2016,@info -  RSUD Kabupaten Bekasi Pastikan tak Gunakan Vaksin Palsu,@info - Bekasi District Hospital Make Sure You Don't Use Fake Vaccines
Tue Jan 31 18:03:28 +0000 2017,"Info Lengkap Apotek di Kabupaten Bekasi Provinsi Jawa Barat Republik Indonesia, Valid dan Reliable https://t.co/ckX5I46bCy","Complete Info on Pharmacies in Bekasi Regency, West Java Province, Republic of Indonesia, Valid and Reliable https://t.co/ckX5I46bCy"
Tue Aug 13 08:18:49 +0000 2019,Dinkes Kabupaten Bekasi Pastikan Klinik Ã¢Â€Â˜AborsiÃ¢Â€Â™ Aditama Medika II Tak Berizin https://t.co/DjVYHEdFi2,Bekasi District Health Office Ensures Unauthorized Aditama Medika II Clinic Ã ¢ Â € Â˜AborsiÃ ¢ Â € ™ https://t.co/DjVYHEdFi2
Thu Apr 18 07:23:34 +0000 2013,"RSUD Kabupaten Bekasi Tolak Lakukan Tes Kejiwaan Caleg http://t.co/KkCKlcSi7P""","Bekasi District Hospital Refuses to Perform Psychiatric Test for Candidates http://t.co/KkCKlcSi7P """
Thu Sep 24 01:48:09 +0000 2020,"Kapasitas rumah sakit rujukan covid-19 mulai penuh, pemerintah Kabupaten Bekasi, Kota Bekasi, dan Kota Depok, mulaiÃ¢Â€Â¦ https://t.co/F3ajmWONwd","The capacity of the covid-19 referral hospital is starting to be full, the government of Bekasi Regency, Bekasi City, and Depok City, starting ¢ Â € Â¦ https://t.co/F3ajmWONwd"
Fri Sep 12 19:08:54 +0000 2014,"Sesuatu jaga sama dokter jaka, rjp 3 pasien berturut-turut Ã°ÂŸÂ˜Â­Ã°ÂŸÂ˜Â­Ã°ÂŸÂ˜Â­ (with @jaka_krisna at IGD RSUD Kabupaten Bekasi) Ã¢Â€Â” https://t.co/l3TlMdNC6Z","Something to take care of the doctor, rjp 3 patients in a row Ã ° ÂŸÂ˜ÂÃ ° ÂŸÂ˜ÂÃ ° ÂŸÂ˜Â (with @jaka_krisna at IGD RSUD Bekasi Regency) Ã ¢ Â € Â ”https://t.co/l3TlMdNC6Z"
Sat Sep 05 08:02:30 +0000 2020,"Kebakaran terjadi di Gudang RSUD Kabupaten Bekasi, Sabtu (5/9/20) Siang. Diduga api berasal dari pembuangan sampah.Ã¢Â€Â¦ https://t.co/kIOGWvri79","A fire broke out at the Bekasi District Hospital Warehouse, Saturday (5/9/20) afternoon. It is suspected that the fire originated from garbage disposal. Ã ¢ Â € Â¦ https://t.co/kIOGWvri79"
Fri Dec 04 12:24:35 +0000 2015,Ã°ÂŸÂ˜Â·Ã°ÂŸÂ˜Â· (at RSUD Kabupaten Bekasi) Ã¢Â€Â” https://t.co/QCOO5Ek4Io,Ã ° ÂŸÂ˜Â · Ã ° ÂŸÂ˜Â · (at RSUD Kabupaten Bekasi) Ã ¢ Â € Â ”https://t.co/QCOO5Ek4Io
Mon Dec 01 12:35:05 +0000 2014,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan http://t.co/CuNT9P4wCe http://t.co/TR11hC0aBL,How to go to Bekasi District Hospital using BPJS Kesehatan http://t.co/CuNT9P4wCe http://t.co/TR11hC0aBL
Tue Oct 07 14:30:59 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... http://t.co/lA8gKMdiox,"13,800 PNS Bekasi Regency obtain BPJS facilities: A total of 13,800 Civil Servants within the scope of the Government ... http://t.co/lA8gKMdiox"
Fri Feb 01 14:22:09 +0000 2013,"17.082 orang Bekasi terserang penyakit pascabanjir: Dinas Kesehatan Kabupaten Bekasi, Jawa Barat, mencatat sedik... http://t.co/4K9NxryF","17,082 Bekasi people are stricken with post-flood diseases: The Bekasi District Health Office, West Java, recorded a few ... http://t.co/4K9NxryF"
Fri Mar 20 00:37:44 +0000 2015,Ujan becek berarti kaga apel (at RSUD Kabupaten Bekasi) Ã¢Â€Â” https://t.co/KfDarWpAoR,Ujan muddy means kaga apple (at RSUD Kabupaten Bekasi) Ã ¢ Â € Â ”https://t.co/KfDarWpAoR
Fri Mar 28 15:55:55 +0000 2014,Aii akan kangen kaliannnn baby ku :* (at RSUD Kabupaten Bekasi) [pic] Ã¢Â€Â” https://t.co/7qxD4V7d8Q,I will miss you my baby: * (at RSUD Kabupaten Bekasi) [pic] Ã ¢ Â € Â ”https://t.co/7qxD4V7d8Q
Tue Oct 07 14:38:09 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS http://t.co/WhRuAoHTL5,"13,800 PNS Bekasi Regency obtain BPJS facilities http://t.co/WhRuAoHTL5"
Mon Apr 06 15:11:27 +0000 2015,Ã°ÂŸÂ’Â‰Ã°ÂŸÂ’Â‰Ã°ÂŸÂ’Â‰ (at RSUD Kabupaten Bekasi) [pic] Ã¢Â€Â” https://t.co/gw7uMptrsJ,Ã ° ÂŸÂ‚Â ‰ Ã ° ÂŸÂ‚Â ‰ Ã ° ÂŸÂ'Â ‰ (at RSUD Kabupaten Bekasi) [pic] Ã ¢ Â € Â ”https://t.co/gw7uMptrsJ
Wed Jan 07 03:08:10 +0000 2015,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan http://t.co/CuNT9P4wCe http://t.co/TR11hC0aBL,How to go to Bekasi District Hospital using BPJS Kesehatan http://t.co/CuNT9P4wCe http://t.co/TR11hC0aBL
Fri Apr 26 04:01:47 +0000 2019,Sebanyak 39 anggota Bawaslu Kabupaten Bekasi jatuh sakit akibat kelelahan usai bertugas pada pemilu 2019. https://t.co/6TbPR5znZT,A total of 39 Bekasi Regency Bawaslu members fell ill due to fatigue after serving in the 2019 elections. Https://t.co/6TbPR5znZT
Fri Sep 13 08:06:51 +0000 2019,Kegiatan pendampingan ePuskesmas NG di Puskesmas Jatimulya Kabupaten Bekasi yang telah dilaksanakan pada tanggal 9Ã¢Â€Â¦ https://t.co/puJbHfrrLG,NG ePuskesmas mentoring activities at Puskesmas Jatimulya Bekasi Regency which was held on 9Ã ¢ Â € Â¦ https://t.co/puJbHfrrLG
Sun Feb 25 00:23:42 +0000 2018,"Akibat Kenakalan Perusahaan, Kejari Kabupaten Bekasi Berhasil Tagih Rp. 6 Miliar Tunggakan BPJS KetenagakerjaanÃ¢Â€Â¦ https://t.co/EkHBDdmFvR","As a result of the Company's delinquency, the Bekasi District Prosecutor's Office managed to collect Rp. 6 Billion in Arrears of BPJS KetenagakerjaanÃ ¢ Â € Â¦ https://t.co/EkHBDdmFvR"
Tue Sep 15 03:26:58 +0000 2015,"Di Kabupaten Bekasi, Hewan Sehat dan Layak Kurban Akan Diberi Kalung  http://t.co/Ssc0DZ3vMk http://t.co/dw1HM3x1qf","In Bekasi District, Healthy and Sacrificial Animals Will Be Given a Necklace http://t.co/Ssc0DZ3vMk http://t.co/dw1HM3x1qf"
Fri Mar 20 10:30:00 +0000 2020,Setidaknya ada 10 RSUD dan juga rumah sakit swasta di Kabupaten Bekasi ditunjuk menjadi rujukan bagi pasien dalam pÃ¢Â€Â¦ https://t.co/Py09YMZzHc,There are at least 10 hospitals as well as private hospitals in Bekasi Regency designated as referrals for patients in pÃ ¢ Â € Â¦ https://t.co/Py09YMZzHc
Fri Feb 01 14:23:55 +0000 2013,"17.082 orang Bekasi terserang penyakit pascabanjir: Dinas Kesehatan Kabupaten Bekasi, Jawa Barat, mencatat sedik... http://t.co/sm9u8jpe","17,082 Bekasi people are stricken with post-flood diseases: The Bekasi District Health Office, West Java, recorded a few ... http://t.co/sm9u8jpe"
Sat Jan 12 20:46:16 +0000 2019,Kota dan Kabupaten Bekasi Juara I Anugerah BPJS Ketenagakerjaan - Bekasi Online https://t.co/ovFJp9kc0I,Bekasi City and Regency Win First Place in BPJS Ketenagakerjaan Award - Bekasi Online https://t.co/ovFJp9kc0I
Thu Feb 26 13:17:33 +0000 2015,Pemborong Genset RSUD Kabupaten Bekasi... http://t.co/HctTBa2JNp,Genset Contractor for Bekasi District Hospital ... http://t.co/HctTBa2JNp
Tue Aug 30 11:31:27 +0000 2016,Besok Mantan Kepala Dinkes Kabupaten Bekasi Jalani Sidang Perdana https://t.co/1Nywg46mJ9,"Tomorrow, the Former Head of the Bekasi District Health Office Has the First Session https://t.co/1Nywg46mJ9"
Mon Sep 02 02:23:53 +0000 2013,Proyek.. (at RSUD Kabupaten Bekasi) Ã¢Â€Â” https://t.co/743T1iveSN,Project .. (at RSUD Kabupaten Bekasi) Ã ¢ Â € Â ”https://t.co/743T1iveSN
Thu Sep 26 05:08:25 +0000 2013,"Bingung mau lunch ma apa, bosen makanan kantin kntr, huuuffff... (at RSUD Kabupaten Bekasi) Ã¢Â€Â” https://t.co/EJ0yGCJN9k","Confused about what lunch, bored with canteen food, huuuffff ... (at RSUD Kabupaten Bekasi) Ã ¢ Â € Â ”https://t.co/EJ0yGCJN9k"
Tue May 07 22:45:40 +0000 2019,"Ketua KPUD Kabupaten Bekasi Dilarikan ke Rumah Sakit, Kelelahan ? https://t.co/sZMc6qNfXL","Head of KPUD Bekasi Regency Taken to Hospital, Tired? https://t.co/sZMc6qNfXL"
Mon Nov 02 15:10:48 +0000 2015,Mencerdaskan Konsumen melalui KIE Obat dan Makanan Di Kabupaten Bekasi... https://t.co/FD6vuYkbul,Educating Consumers through IEC Medicine and Food in Bekasi Regency ... https://t.co/FD6vuYkbul
Sun May 31 14:21:45 +0000 2015,"Bukan hanya itu, beberapa menu masih error dan belum terisi. http://t.co/sD7CfN8eRc","Not only that, some menus are still error and unfilled. http://t.co/sD7CfN8eRc"
Fri Nov 10 06:45:01 +0000 2017,19 RS Swasta Kabupaten Bekasi Belum Kerja Sama dengan BPJS https://t.co/s8Oo0cO9kw,19 Bekasi District Private Hospital Has Not Collaborated with BPJS https://t.co/s8Oo0cO9kw
Thu Jun 07 13:22:50 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 https://t.co/y3TOFiV5r8,Bekasi Regency Wins UHC JKN-KIS 2018 Award https://t.co/y3TOFiV5r8
Mon Feb 15 14:24:49 +0000 2016,BPMPD Gandeng PKP Guna Tingkatkan Mutu Pembinaan Posyandu di Kabupaten BekasiÃ¢Â€Â¦ Ã¢Â€Â” https://t.co/1nJCOzEsfm,BPMPD Collaborates with PKP to Improve the Quality of Posyandu Development in Bekasi RegencyÃ ¢ Â € Â¦ Ã ¢ Â € Â ”https://t.co/1nJCOzEsfm
Wed Nov 05 13:12:41 +0000 2014,#OpenFollow DPRD Kabupaten Bekasi dalami tewasnya pasien gizi buruk http://t.co/uvMxp4XbJs #AntaraNews,#OpenFollow Bekasi Regency DPRD examines the death of malnourished patients http://t.co/uvMxp4XbJs #AntaraNews
Fri Feb 23 11:04:08 +0000 2018,Tim Relawan LPM Kesehatan Dan Tim Relawan Kesehatan NPP menghaturkan Terima Kasih Kepada RSUD Kabupaten Bekasi https://t.co/o9YIBqXIVF,The LPM Health Volunteer Team and the NPP Health Volunteer Team would like to thank Bekasi District Hospital https://t.co/o9YIBqXIVF
Fri Jun 02 15:09:02 +0000 2017,With Agungdiyana at RSUD Kabupaten Bekasi Ã¢Â€Â” https://t.co/zu4BBJoKT2,With Agungdiyana at RSUD Kabupaten Bekasi Ã ¢ Â € Â ”https://t.co/zu4BBJoKT2
Wed Oct 08 20:15:30 +0000 2014,13.800 PNS Kabupaten Bekasi Peroleh Fasilitas BPJS http://t.co/ezuXjnwd6v,"13,800 PNS of Bekasi Regency Receive BPJS Facilities http://t.co/ezuXjnwd6v"
Fri Mar 20 23:38:14 +0000 2015,"Coba setiap dines malem aman kaya giniÃ¢Â€Â¦ - Shelly and Shelby (w/ Relis, yeni, &amp; irma at RSUD Kabupaten Bekasi) Ã¢Â€Â” https://t.co/FgPF89wS4y","Try every dines malem safe like thisÃ ¢ Â € Â¦ - Shelly and Shelby (w / Relis, Yeni, & amp; Irma at RSUD Kabupaten Bekasi) Ã ¢ Â € Â ”https://t.co/FgPF89wS4y"
Sun Mar 10 13:49:44 +0000 2019,44 Puskesmas di Kabupaten Bekasi Akan Jadi BLUD - Bekasi Online https://t.co/ucQUmVoyKE,44 Puskesmas in Bekasi Regency Will Become BLUD - Bekasi Online https://t.co/ucQUmVoyKE
