,created_at,text,full_text
127,Tue Apr 01 02:54:22 +0000 2014,Bikin surat keterangan bebas narkotikað¥ (with Mohammad and Joko at RSUD Kabupaten Bekasi) â https://t.co/YrZ5UpX7HH,
128,Tue Dec 19 08:12:47 +0000 2017,"Temuan di Kabupaten Bekasi:
Model âKlaim Pembiayaanâ dari Rumah Sakit ke Pemda (Jamkesda) yaitu pasien/peserta Jamkâ¦ https://t.co/pRtHtC7MhC","Temuan di Kabupaten Bekasi:
Model âKlaim Pembiayaanâ dari Rumah Sakit ke Pemda (Jamkesda) yaitu pasien/peserta Jamkesda harus membawa bukti âSurat Jaminan Pelayananâ yg menunjukkan telah/sedang memperoleh pelayanan medis dari rumah sakit."
129,Tue Jun 09 10:50:47 +0000 2015,Dokter Sampai Tukang Tambal Ban Disiapkan di Pos Kedungwaringin untuk Pemudik: Polresta Kabupaten Bekasi beser... http://t.co/kHG6Cy90J0,
130,Thu May 09 02:20:02 +0000 2019,Arief Budiman Jenguk Ketua KPU Kota Dan Kabupaten Bekasi Yang Dirawat Di Rumah Sakit #KlikRMOL https://t.co/mhqBB4BweR,
131,Mon Nov 11 08:42:25 +0000 2013,Dinkes Kabupaten Bekasi menargetkan dapat memperoleh dana ratusan juta rupiah dalam program bulan dana Palang Merah Indonesia (PMI) 2013,
132,Wed Oct 08 20:15:40 +0000 2014,13.800 PNS Kabupaten Bekasi Peroleh Fasilitas BPJS http://t.co/CAbQMM381p,
133,Wed Jun 19 01:45:34 +0000 2013,"Goodluck ujian mayor hari ini geng dr. Aladin : ririn bacimâ¦ (w/ Fahmi, MDP, &amp; Ririn at RSUD Kabupaten Bekasi) â https://t.co/LdvM7GTxs6",
134,Tue Oct 08 07:17:32 +0000 2019,Jamkeswatch Minta Cabut Izin Rumah Sakit Nakal di Kabupaten Bekasi https://t.co/iNDg9j9ek3 https://t.co/7a5l5Yryh0,
135,Tue Oct 28 18:07:57 +0000 2014,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan http://t.co/lKW1om08T3 http://t.co/TR11hBIztH,
136,Fri Aug 23 11:28:05 +0000 2019,DPD Jamkeswatch Bekasi Adakan Audensi Dengan BPJS Kesehatan Kabupaten Bekasi https://t.co/2OOaJmkcKe https://t.co/xzSRpN5mGJ,
137,Tue Jan 30 13:34:43 +0000 2018,RSUD Kabupaten Bekasi Raih Penghargaan Kemenpan RB https://t.co/VTuixrPqlK https://t.co/mKMjMZwbs6,
138,Tue Nov 19 12:08:15 +0000 2019,"Dirinya menyampaikan, bahwa penghargaan ini merupakan titik awal untuk memotivasi dan meningkatkan jumlah tatanan pâ¦ https://t.co/ZXULMRWked","Dirinya menyampaikan, bahwa penghargaan ini merupakan titik awal untuk memotivasi dan meningkatkan jumlah tatanan penyelenggaraan Kabupaten Bekasi Sehat di tahun mendatang sesuai dengan potensi yang ada di Kabupaten Bekasi"
139,Tue Oct 07 14:32:16 +0000 2014,#Bido 13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingku... http://t.co/zXpplNpB9v #Bido,
140,Sun Aug 09 13:39:46 +0000 2020,"Kena Bogem Warga, Tim Pemulasaran RSUD Kabupaten Bekasi Lapor Polisi https://t.co/OW0s6kYgLF",
141,Sun Feb 05 02:11:08 +0000 2017,"Data Resmi Puskesmas di Kabupaten Bekasi Provinsi Jawa Barat Republik Indonesia, Lengkap dan Reliable https://t.co/Rlap5CZMKb",
142,Thu Nov 19 10:32:06 +0000 2020,Wapres K.H Maâruf Amin Tinjau Kesiapan Simulasi Vaksin di Puskesmas Cikarang KabupatenÂ Bekasi https://t.co/275c64BCoM,
143,Mon Aug 14 06:50:04 +0000 2017,DPRD Minta Peran Pengusaha Kabupaten #Bekasi Atasi Gizi Buruk https://t.co/RJj2WjV89e #beritaterkinibekasi,
144,Wed Apr 24 09:47:02 +0000 2019,Korban teseret sekira 100 meter dan menyebabkan tubuhnya hancur. Untuk penyelidikan jenazah korban dibawa ke RSUD Kâ¦ https://t.co/tO0nsTAPbU,Korban teseret sekira 100 meter dan menyebabkan tubuhnya hancur. Untuk penyelidikan jenazah korban dibawa ke RSUD Kabupaten Bekasi. #tewastertabrakkeretaapi https://t.co/2M45Aa2VlO
145,Thu Feb 05 21:16:12 +0000 2015,Dinkes Kabupaten Bekasi Dapat Rapor Merah http://t.co/6S4RRLlpyS,
146,Fri Jun 08 15:10:04 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 https://t.co/AGhz5EEDAW https://t.co/7ITDYPXDzl,
147,Mon Oct 07 15:41:03 +0000 2019,Jamkeswatch Minta Cabut Izin Rumah Sakit Nakal di Kabupaten Bekasi https://t.co/OtgZB3RYss https://t.co/YecQXVf5rJ,
148,Fri Jun 08 12:50:02 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 https://t.co/tZcU6X7RiQ,
149,Wed Nov 05 13:40:40 +0000 2014,DPRD Kabupaten Bekasi dalami tewasnya pasien gizi buruk - http://t.co/1Rw7ho3PPA &lt;- Komentar?,
150,Fri Dec 09 04:07:10 +0000 2016,Penderita Gizi Buruk di Kabupaten Bekasi Menurun - BeritaSatu https://t.co/bJwv5fzGB6 &lt;- Komentar?,
151,Tue Jun 09 10:48:54 +0000 2015,Dokter Sampai Tukang Tambal Ban Disiapkan di Pos Kedungwaringin untuk Pemudik: Polresta Kabupaten Bekasi beser... http://t.co/5fujofcA08,
152,Wed Aug 21 20:50:01 +0000 2019,"Bekasi, https://t.co/lZOfjqkbPs - Sejauh ini, pihak Kabupaten Bekasi masih melakukan proses verifikasi dan validasiâ¦ https://t.co/npXQ9yePUd","Bekasi, https://t.co/lZOfjqkbPs - Sejauh ini, pihak Kabupaten Bekasi masih melakukan proses verifikasi dan validasi terkait daftar peserta Penerima Bantuan Iuran APBN yang... https://t.co/v3q6JXAmXD"
153,Tue Jun 09 10:41:39 +0000 2015,Dokter Sampai Tukang Tambal Ban Disiapkan di Pos Kedungwaringin untuk Pemudik: Polresta Kabupaten Bekasi beser... http://t.co/g9Lz27Myhn,
154,Tue Oct 07 14:28:01 +0000 2014,"13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah Kabupaten Bekasi, Jawa...",
155,Wed Nov 05 13:10:38 +0000 2014,DPRD Kabupaten Bekasi dalami tewasnya pasien gizi buruk http://t.co/CICB32Tz4E,
156,Sun Jun 01 09:50:22 +0000 2014,Hospital #hdr @ RSUD Kabupaten Bekasi http://t.co/hHoCVl6uGb,
157,Tue Dec 30 12:03:39 +0000 2014,Masih sekitar planet (at RSUD Kabupaten Bekasi) â https://t.co/K7AvxGr38Y,
158,Wed Apr 17 09:55:31 +0000 2013,"Duit Sewa Kios dan Parkiran RSUD Kabupaten Bekasi ""Gelap"" http://t.co/leSGCAMtT6",
159,Tue Oct 08 15:48:50 +0000 2013,"Photo: Stase THT at RSUD.Kabupaten Bekasi (Cibitung) with dr.Hari P, Sp.THT - dito - astri -ridnia. Ya... http://t.co/JtYlBWiT22",
160,Wed Sep 24 02:31:51 +0000 2014,RSUD kabupaten bekasi,
161,Fri Jan 02 07:34:55 +0000 2015,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan http://t.co/CuNT9P4wCe http://t.co/TR11hC0aBL,
162,Mon Oct 20 14:08:09 +0000 2014,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan http://t.co/lKW1om08T3 http://t.co/TR11hBIztH,
163,Tue Jun 04 15:49:47 +0000 2013,DPRD Kabupaten Bekasi Sidak Alat Kontrasepsi ke Sejumlah Puskesmas http://t.co/mOwM5BVRm7,
164,Fri Jul 15 12:45:20 +0000 2016,Dinkes Bekasi Kumpulkan Pejabat Rumah Sakit: Hal itu untuk menyelesaikan masalah vaksin palsu di Kabupaten Bekasi. https://t.co/LJq3xqyiBw,
165,Thu Jun 07 14:16:48 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 https://t.co/Bc30IrjFhs,
166,Fri Jul 15 12:49:08 +0000 2016,Dinkes Bekasi Kumpulkan Pejabat Rumah Sakit: Hal itu untuk menyelesaikan masalah vaksin palsu di Kabupaten Bekasi. https://t.co/0et0ZeGHDe,
167,Mon Nov 30 10:26:09 +0000 2015,Huffff (at RSUD Kabupaten Bekasi) â https://t.co/ttrGVGp7Z3,
168,Thu Nov 01 04:45:06 +0000 2018,"Sangat Bermanfaat, Masyarakat Kabupaten Bekasi harus jadi peserta BPJS Ketenagakerjaan https://t.co/ND8gUtSye3â¦ https://t.co/zmJnzHEeZv","Sangat Bermanfaat, Masyarakat Kabupaten Bekasi harus jadi peserta BPJS Ketenagakerjaan https://t.co/ND8gUtSye3 #Berita_Cikarang https://t.co/x1tUV9L2ex"
169,Fri Jun 08 13:26:02 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 https://t.co/MfSK76gEzX,
170,Tue Oct 07 14:34:04 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS http://t.co/ZFPQfv68Ek,
171,Tue Feb 09 17:53:54 +0000 2016,62 Warga Kabupaten Bekasi Menderita DBD https://t.co/ZOGo1Qdid9 (Republika),
172,Mon Jun 04 15:57:55 +0000 2018,"Saat Mudik, Kartu JKN-KIS Warga Kabupaten Bekasi Bisa Dipakai di Mana Saja https://t.co/CLfMqb9suV https://t.co/3Qplw8pc1u",
173,Thu Apr 16 05:32:54 +0000 2015,Ngupi om (at RSUD Kabupaten Bekasi) â https://t.co/cFvOstvaKz,
174,Fri Jul 15 12:40:45 +0000 2016,Dinkes Bekasi Kumpulkan Pejabat Rumah Sakit: Hal itu untuk menyelesaikan masalah vaksin palsu di Kabupaten Bekasi. https://t.co/WOjwHEerNe,
175,Tue Apr 29 04:59:32 +0000 2014,"I'm at RSUD Kabupaten Bekasi (Kabupaten Bekasi, Jawa Barat) w/ 2 others http://t.co/OnGe5kbOZa",
176,Thu Oct 22 06:00:03 +0000 2015,"Terbongkar, Rumah Sakit Swasta di Kabupaten Bekasi Belum Miliki IPAL https://t.co/eMxncCgh7F",
177,Fri Apr 24 08:50:01 +0000 2020,"Dan diterima secara langsung oleh Bupati Bekasi @ekasupriatmaja 
-
Bupati menyampaikan, bantuan ini nantinya akan sâ¦ https://t.co/uFcsGVSbyz","Dan diterima secara langsung oleh Bupati Bekasi @ekasupriatmaja 
-
Bupati menyampaikan, bantuan ini nantinya akan segera dibagikan kepada Puskesmas dan Rumah Sakit rujukan Covid-19 yang ada di Kabupaten Bekasi"
178,Tue Dec 08 01:26:57 +0000 2020,"Kepala Desa Bojongmangu, Ibut Jari mengatakan, prestasi Posyandu Harapan Jaya III merupakan suatu kebanggaan tersenâ¦ https://t.co/xhuDESKTYG","Kepala Desa Bojongmangu, Ibut Jari mengatakan, prestasi Posyandu Harapan Jaya III merupakan suatu kebanggaan tersendiri bagi masyarakat Bojongmangu yang mewakili Kabupaten Bekasi di tingkat Jawa Barat."
179,Thu May 31 11:10:18 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 https://t.co/xqPAeTKYP7 https://t.co/pKgrOJNm1m,
180,Wed Oct 15 05:35:03 +0000 2014,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan http://t.co/lKW1om08T3 http://t.co/TR11hBIztH,
181,Sat Aug 16 00:23:32 +0000 2014,"Jaga bangsal, mangats! (at RSUD Kabupaten Bekasi) â https://t.co/9pSt1Y8voP",
182,Sun Jul 29 02:07:11 +0000 2018,"Dibutuhkan perawat cewek yg STR nya masih aktif,jujur,pekerja keras,untuk Klinik Pratama Permata Medika setu kabupaâ¦ https://t.co/KjSYd8uNKe","Dibutuhkan perawat cewek yg STR nya masih aktif,jujur,pekerja keras,untuk Klinik Pratama Permata Medika setu kabupaten Bekasi. Sistem kerja shift2 an,gaji 1,5jt untuk 3 bulan pertama . Fee pasien,free wifi, gratis makan. Yg berminat bisa hub.085280929282"
183,Tue Mar 10 17:54:02 +0000 2020,"51 Warga Kabupaten Bekasi Diserang DBD, Trennya Menurun - En https://t.co/jOypIcE0vn https://t.co/tmNWpmoDX2 &lt;- Komentar?",
184,Mon Jul 31 11:15:39 +0000 2017,Tragis Puluhan Anak dari Keluarga Miskin di Kabupaten Bekasi Alami Gizi Buruk https://t.co/WuATlXf7Ty,
185,Mon Sep 30 12:26:23 +0000 2019,Donor itu sehat @ UDD PMI Kabupaten Bekasi https://t.co/4cOCrCZyIp,
186,Fri Oct 17 04:10:05 +0000 2014,11.10 Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan http://t.co/kqBKSgfyIO http://t.co/ntpOoY9nt4,
187,Thu Nov 03 06:52:14 +0000 2016,"22 Rumah Sakit di Kabupaten Bekasi Belum Gandeng BPJS

https://t.co/wLfLBWZE6I https://t.co/3uklsEZgwX",
188,Thu Jun 07 14:03:47 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 https://t.co/eiNnK68Y49,
189,Fri Jul 28 01:41:07 +0000 2017,"Duh, 120 Anak Kabupaten Bekasi Kurang Gizi https://t.co/zDov3x9hkU",
190,Sat Dec 07 02:01:49 +0000 2013,"UMK kabupaten BEKASI tahun 2014
        (UMK : Rp. 2.447.445)

Rumah Sakit / Klinik : Rp. 2.101.375

UMK Sektor 3... http://t.co/cZV5LGjv1q",
191,Sat Apr 22 17:02:07 +0000 2017,Kabupaten Bekasi masih butuh 401 dokter https://t.co/NF3yx62Rbx,
192,Sun Dec 07 16:01:55 +0000 2014,"Tujuh Kecamatan Ini Hanya Ada 1 Puskesmas - Kepala Dinas Kesehatan Kabupaten Bekasi, Moeharmansyah Boestari mengat... http://t.co/3vJOECQxrq",
193,Tue Oct 07 14:24:21 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS http://t.co/GhLYCwwSvc,
194,Wed Mar 06 13:36:16 +0000 2013,"Dinkes Kab Bekasi Diinstruksikan Tangani Kusta: CIKARANG, (PRLM).- Menanggapi ditemukannya kasus penderita kusta di Kabupaten Bekasi,...",
195,Wed Nov 05 13:11:05 +0000 2014,DPRD Kabupaten Bekasi dalami tewasnya pasien gizi buruk http://t.co/QGRlcvXb2c,
196,Tue Oct 07 14:28:31 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... http://t.co/kHpgxG6WWz,
197,Tue Sep 03 12:02:58 +0000 2019,Daftar Alamat BPJS Kesehatan KabupatenÂ Bekasi https://t.co/0gEIf90Whf https://t.co/jKl8hpa4cv,
198,Mon Sep 10 07:01:40 +0000 2018,12.15 Kompol Sriyanto dan anggota menjenguk anggota yang sakit menahun an Iptu Sigit di rumah kediamannya Tambun Kaâ¦ https://t.co/qqRKoT31pf,12.15 Kompol Sriyanto dan anggota menjenguk anggota yang sakit menahun an Iptu Sigit di rumah kediamannya Tambun Kabupaten Bekasi https://t.co/QRME5aS7CW
199,Thu Jun 14 09:26:30 +0000 2018,Tim Kesehatan Puskesmas Tridayasakti Kabupaten Bekasi Turut Andil Di Pos Pam Ruas Toll Km.19. https://t.co/xFvvYf0sIV,
200,Wed Nov 05 13:11:05 +0000 2014,DPRD Kabupaten Bekasi dalami tewasnya pasien gizi buruk http://t.co/kamfDsXxzj,
201,Wed Mar 02 06:03:00 +0000 2016,"Mereka adalah Satpol PP tiga orang, RSUD Kabupaten Bekasi dua orang, dan dinas pendidikan dua orang. https://t.co/xOGGEsBdQ3",
202,Thu Oct 09 07:29:30 +0000 2014,Komisi D Inspeksi Mendadak RSUD Kabupaten: Â  Komisi D Kabupaten Bekasi melakukan inspeksi mendadak (sidak) di ... http://t.co/UU5NW5M70s,
203,Thu Jan 11 02:01:11 +0000 2018,"Jamkeswatch Launching Buku Panduan Jilid 3: Bekasi, KPonline â Memasuki tahun ke empat penyelenggaraan sistem jaminâ¦ https://t.co/za2lTqIcaG","Jamkeswatch Launching Buku Panduan Jilid 3: Bekasi, KPonline â Memasuki tahun ke empat penyelenggaraan sistem jaminan kesehatan, dirasakan belum maksimal oleh mayoritas masyarakat Kabupaten Bekasi. Masih The post Jamkeswatch Launching Buku Panduan Jilidâ¦ https://t.co/rLeO1kL7zX https://t.co/iSLzUOIZ9p"
204,Fri Feb 01 14:32:36 +0000 2013,"17.082 orang Bekasi terserang penyakit pascabanjir: Dinas Kesehatan Kabupaten Bekasi, Jawa Barat, mencatat sedik... http://t.co/6fib7eaQ",
205,Fri Jul 15 12:48:36 +0000 2016,Dinkes Bekasi Kumpulkan Pejabat Rumah Sakit: Hal itu untuk menyelesaikan masalah vaksin palsu di Kabupaten Bekasi. https://t.co/WXlMqwdeAz,
206,Mon Dec 08 17:07:57 +0000 2014,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan http://t.co/CuNT9P4wCe http://t.co/TR11hC0aBL,
207,Thu Sep 24 03:21:27 +0000 2020,"Yuk sobat yg ada di Sekitar Tambun Kabupaten Bekasi  JABAR

Bisa Order jajanan sehat

ð®Tahu Walik isi Daging
 ð®Rotiâ¦ https://t.co/3OsvCi4zhN","Yuk sobat yg ada di Sekitar Tambun Kabupaten Bekasi  JABAR

Bisa Order jajanan sehat

ð®Tahu Walik isi Daging
 ð®Roti Bakar dengan banyak 
      varian rasa

Pengiriman Luar Bekasi bisa menggunakan jasa Paxel dan sameday

Order yuk  ð085717889997

Cc @ali_gh4zali https://t.co/McQaRRwiEj"
208,Mon Jan 19 02:54:44 +0000 2015,"""@UrbanCikarang: Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan http://t.co/UeE6X32eHs http://t.co/tWuPva9u0i""",
209,Fri Nov 08 13:25:36 +0000 2013,"Hampir lupa post ~ foto standar koass obgyn partâ¦ (w/ Laod, Prizqy, &amp; 6 others at RSUD Kabupaten Bekasi) [pic] â https://t.co/mjD02E2N1a",
210,Sun Sep 04 12:02:54 +0000 2016,#Berita #Terkini Kabupaten Bekasi Tunggak Utang Rp 18 M ke Rumah Sakit Swasta: Rumah sakit ... https://t.co/pYPsBY7q99 via {Tempo} #News,
211,Fri Feb 01 14:24:40 +0000 2013,"17.082 orang Bekasi terserang penyakit pascabanjir: Dinas Kesehatan Kabupaten Bekasi, Jawa Barat, mencatat sedik... http://t.co/ieIyBtwr",
212,Tue Oct 07 14:24:47 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... http://t.co/r03YoQNZpS,
213,Fri Aug 29 12:33:31 +0000 2014,Lowongan Kerja | Job BIDAN PERTAMA - II - CPNS-PEMERINTAH KABUPATEN BEKASI http://t.co/r6Ch1ohji9 Karir Sipil,
214,Thu Sep 17 14:38:28 +0000 2020,"Dari jumlah tersebut, 54 dirawat di rumah sakit dan 98 isolasi mandiri. Berikut ini 6 desa/kelurahan dengan kasus Câ¦ https://t.co/LGT2UZcX8q","Dari jumlah tersebut, 54 dirawat di rumah sakit dan 98 isolasi mandiri. Berikut ini 6 desa/kelurahan dengan kasus Covid-19 tertinggi di Kabupaten Bekasi"
215,Tue Oct 07 14:26:05 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... http://t.co/GnuzRX18Fl,
216,Tue Oct 02 13:17:56 +0000 2018,@kartusehat pak Walikota Bekasi ð mau tanya bagaimana caranya KTP kami sekeluarga kabupaten Bekasi ingin punya KSBâ¦ https://t.co/j9qvTb8xYm,@kartusehat pak Walikota Bekasi ð mau tanya bagaimana caranya KTP kami sekeluarga kabupaten Bekasi ingin punya KSB (Kartu Sehat Bekasi) ð mohon petunjuknya ð sebelumnya terimakasih
217,Wed Nov 27 06:22:13 +0000 2013,"Koas anak tetap visit besar, bukan mogok !!! Aksiâ¦ (w/ Laod, Ririn, &amp; 4 others at RSUD Kabupaten Bekasi) [pic] â https://t.co/hTE3HZu6Mi",
218,Tue Oct 07 14:24:44 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... http://t.co/NaQJSO2bFB,
219,Tue Oct 07 14:26:36 +0000 2014,@info -  [Kompas]13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS[Antara],
220,Tue Feb 09 17:54:14 +0000 2016,62 Warga Kabupaten Bekasi Menderita DBD https://t.co/I9pfX45tgU,
221,Thu Aug 06 02:11:42 +0000 2015,Bismillah Ya Allah ð (at RSUD Kabupaten Bekasi) â https://t.co/0pAO4kmMKg,
222,Thu Dec 17 12:49:33 +0000 2020,"Selamat sore, Warganet..

Pemerintah Kabupaten (Pemkab) Bekasi bersama Badan Penyelenggara Jaminan Sosial (BPJS) Keâ¦ https://t.co/PbqQV0SX3I","Selamat sore, Warganet..

Pemerintah Kabupaten (Pemkab) Bekasi bersama Badan Penyelenggara Jaminan Sosial (BPJS) Kesehatan melakukan Kerja Sama dalam pemberian Jaminan Kesehatan. Sebanyak 597.058 warga Kabupaten Bekasi yang telah terdaftar dalam BPJS Kesehatan. https://t.co/oX98hL6uYg"
223,Tue Oct 07 14:31:36 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS http://t.co/bKJovWT5zO,
224,Tue Oct 07 14:24:40 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... http://t.co/6EPpO7uO2R,
225,Mon Jul 09 15:08:49 +0000 2018,Kabupaten Bekasi Kekurangan Tenaga Dokter - Bekasi Online https://t.co/hVbYFa9qWW,
226,Fri Nov 28 15:07:55 +0000 2014,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan http://t.co/CuNT9P4wCe http://t.co/TR11hC0aBL,
227,Thu Feb 18 00:26:41 +0000 2016,Kongkow (at RSUD Kabupaten Bekasi) [pic] â https://t.co/EZKZ2ZBu6o,
228,Fri Nov 21 22:14:18 +0000 2014,"UMK Kabupaten Bekasi 2015 Rp. 2.840.000 Rumah sakit Rp. 2.466.696 
Kel.1 : Rp. 3.266.000 
Kel.2 : Rp. 3.124.000... http://t.co/6gk9GdTg7P",
229,Sun Dec 07 17:32:45 +0000 2014,"Tujuh Kecamatan Ini Hanya Ada 1 Puskesmas: Kepala Dinas Kesehatan Kabupaten Bekasi, Moeharmansyah Boestari men... http://t.co/6N4UwO1cP6",
230,Wed Sep 16 15:18:33 +0000 2020,"Bertugas di Jakarta, Dokter Asal Kabupaten Bekasi Meninggal Akibat Covid-19 https://t.co/h2raanD3UA via @tribunnews",
231,Sun Apr 05 04:53:41 +0000 2020,"@AdibHidayat @kitabisacom @ferdiriva @TwindyRarasati @TwindaRarasati @MarikaRahman_ Selamat siang, kami rumah sakitâ¦ https://t.co/BEVOKRf0IK","@AdibHidayat @kitabisacom @ferdiriva @TwindyRarasati @TwindaRarasati @MarikaRahman_ Selamat siang, kami rumah sakit cibitung medika di bekasi sebagai rs rujukan di kabupaten bekasi masih sangat membutuhkan apd juga mas adib ð"
232,Mon Apr 07 00:02:12 +0000 2014,Bayi Sumbing Dibuang dalam Tas Wanita di Bekasi: Saat ini bayi berada di RSUD Kabupaten Bekasi dan dalam kondisi... http://t.co/NcIeN69rp7,
233,Wed Jan 16 09:01:13 +0000 2013,16.00 RSUD Kabupaten Bekasi akan berganti RSUD KH. Noer Ali,
234,Wed Mar 18 14:52:42 +0000 2020,Daftar 10 Rumah Sakit Rujukan Virus Corona di Kabupaten Bekasi https://t.co/hjnQ0M5vLY,
235,Tue Oct 07 14:24:15 +0000 2014,13.800 PNS Kabupaten Bekasi peroleh fasilitas BPJS: Sebanyak 13.800 Pegawai Negeri Sipil di lingkup Pemerintah... http://t.co/GuPxCUBlKq,
236,Thu Jul 11 03:07:19 +0000 2019,@BPJSKesehatanRI Namanya RSUD Kabupaten Bekasi lokasinya di Desa Setia Laksana Kec. Cabangbungin Bekasi. Beredar kaâ¦ https://t.co/L9ZFNt0KaL,@BPJSKesehatanRI Namanya RSUD Kabupaten Bekasi lokasinya di Desa Setia Laksana Kec. Cabangbungin Bekasi. Beredar kabar berobat disana ga bisa pake BPJS. Apakah Info tsb Benar? Rencananya sy mau konfirmasi ke sana Sabtu  esok ttg kebenaran info tsb. Apa Krn RSUD ini msh baru? Jd blm ada kerjasama?
237,Mon Jan 25 03:12:02 +0000 2016,BEKASI - Dugaan tidak adanya data jumlah keberadaan Klinik yang ada di Kabupaten Bekasi di Dinas Kesehatan... https://t.co/WoesGhrc6G,
238,Wed Jan 22 08:53:01 +0000 2014,"Warga Grand Permata Residence, Desa Sriamur, Kecamatan Tambun Utara, Kabupaten Bekasi, kebanjiran karena ada t... http://t.co/cNZq4py7fe",
239,Sun Jun 10 14:59:00 +0000 2018,Kabupaten Bekasi Raih Penghargaan UHC JKN-KIS 2018 https://t.co/fSyD2nefNG,
240,Fri Aug 23 11:28:05 +0000 2019,DPD Jamkeswatch Bekasi Adakan Audensi Dengan BPJS Kesehatan Kabupaten Bekasi https://t.co/r4XcC7ZvO4 https://t.co/wNhKIl4y6g,
241,Fri Feb 27 01:39:47 +0000 2015,"Kejari Cikarang menahan Direktur PT Siwa Huring Jaya, Roslin Simanjuntak terkait kasus dugaan korupsi mesin genset RSUD Kabupaten Bekasi.",
242,Tue Jun 28 02:54:50 +0000 2016,Nganter Mamah berobat dulu (at RSUD Kabupaten Bekasi) â https://t.co/c1gEr5LsRs,
243,Thu Aug 20 10:55:15 +0000 2015,"RadiÃ¶logy Team (with Maya, Nisrina, and 8 others at RSUD Kabupaten Bekasi) [pic] â https://t.co/DmOYIa54ji",
244,Thu Oct 24 02:20:08 +0000 2019,Evaluasi Standar Pelayanan Minimal (SPM) Rumah Sakit di Kabupaten Bekasi Melalui Pendampingan Dinkes Provinsi Jawaâ¦ https://t.co/fVjP4kDy6X,Evaluasi Standar Pelayanan Minimal (SPM) Rumah Sakit di Kabupaten Bekasi Melalui Pendampingan Dinkes Provinsi Jawa Barat dan Dinkes Kabupaten Bekasi di RSUD Kabupaten Bekasi #Dinkes #RSUDkabbks https://t.co/pLEQHybrkH
245,Mon Nov 11 04:36:01 +0000 2019,"Match tunda an main di hari kerja,ko 15.30 dan hrs pindah ke kabupaten Bekasi. Panpel @Persija_Jkt Sehat? https://t.co/zulXejXrHe",
246,Fri Feb 01 14:24:48 +0000 2013,"17.082 orang Bekasi terserang penyakit pascabanjir: Dinas Kesehatan Kabupaten Bekasi, Jawa Barat, mencatat sedik... http://t.co/7n6NziKk",
247,Sun Feb 03 02:30:56 +0000 2013,Rumah Sakit Daerah Kabupaten Bekasi âº,
248,Fri Oct 31 03:43:37 +0000 2014,Cara Berobat ke RSUD Kabupaten Bekasi Menggunakan BPJS Kesehatan http://t.co/lKW1om08T3 http://t.co/TR11hBIztH,
249,Fri May 15 01:15:45 +0000 2015,Untung dokternya ada ð (at RSUD Kabupaten Bekasi) â https://t.co/9djy3Z0883,
250,Thu Sep 26 15:11:02 +0000 2019,@humasrsudbkskab Pernah kehilangan helm pas parkir di RSUD Kabupaten Bekasi ð,
251,Mon Jun 17 02:52:39 +0000 2013,"Udah kelar ujian sama dr. Kamal , langsung aber kepuncak abis itu ke prj aja dah nihâ¦ (at RSUD Kabupaten Bekasi) â https://t.co/SaoMZ9mGxu",
